subject,calibration_run,condition,balanced_accuracy,fists_recall,feet_recall,test_trial_count,test_offset_before,test_offset_after_B,test_alignment_before,test_alignment_after_C
25,6,B,0.59375,0.6875,0.5,30,6.398986601124439,3.2396107966048935,0.14182110601833153,
25,6,C,0.5491071428571428,0.3125,0.7857142857142857,30,6.398986601124439,,0.14182110601833153,0.04924785629428744
25,10,A,0.5491071428571428,0.3125,0.7857142857142857,30,6.5015339200848015,,0.21863350890848585,
25,10,B,0.5401785714285714,0.4375,0.6428571428571429,30,6.5015339200848015,2.7980304784559094,0.21863350890848585,
25,10,C,0.5178571428571428,0.25,0.7857142857142857,30,6.5015339200848015,,0.21863350890848585,0.09189484739953896
25,14,A,0.5491071428571428,0.3125,0.7857142857142857,30,6.373809984965478,,0.22829918983005323,
25,14,B,0.4732142857142857,0.375,0.5714285714285714,30,6.373809984965478,2.037749719065604,0.22829918983005323,
25,14,C,0.4330357142857143,0.4375,0.42857142857142855,30,6.373809984965478,,0.22829918983005323,0.09109701268556214
26,6,A,0.6071428571428572,0.7142857142857143,0.5,30,5.655091637331142,,0.06107458655140504,
26,6,B,0.6383928571428572,0.7142857142857143,0.5625,30,5.655091637331142,5.437731471376776,0.06107458655140504,
26,6,C,0.4776785714285714,0.14285714285714285,0.8125,30,5.655091637331142,,0.06107458655140504,0.12045528462137359
26,10,A,0.5446428571428572,0.7142857142857143,0.375,30,5.494744377966577,,0.020885614892879472,
26,10,B,0.4330357142857143,0.42857142857142855,0.4375,30,5.494744377966577,4.38855166864514,0.020885614892879472,
26,10,C,0.5535714285714286,0.35714285714285715,0.75,30,5.494744377966577,,0.020885614892879472,0.19548593457330965
26,14,A,0.6071428571428572,0.7142857142857143,0.5,30,6.69050664365865,,0.035680691889830626,
26,14,B,0.4642857142857143,0.42857142857142855,0.5,30,6.69050664365865,8.16694788340901,0.035680691889830626,
26,14,C,0.5267857142857143,0.9285714285714286,0.125,30,6.69050664365865,,0.035680691889830626,0.009802220287441182
27,6,A,0.6,0.5333333333333333,0.6666666666666666,30,4.743854073968865,,0.16059618023739483,
27,6,B,0.6666666666666667,0.4666666666666667,0.8666666666666667,30,4.743854073968865,2.8386545330819195,0.16059618023739483,
27,6,C,0.6,0.6,0.6,30,4.743854073968865,,0.16059618023739483,0.23665369851690357
27,10,A,0.5669642857142857,0.5714285714285714,0.5625,30,4.551311867188503,,0.2194561209119848,
27,10,B,0.6294642857142857,0.5714285714285714,0.6875,30,4.551311867188503,3.5842145636305602,0.2194561209119848,
27,10,C,0.5848214285714286,0.35714285714285715,0.8125,30,4.551311867188503,,0.2194561209119848,0.18172986172842828
27,14,A,0.5666666666666667,0.6666666666666666,0.4666666666666667,30,4.820107907016747,,0.1813302065096793,
27,14,B,0.4,0.8,0.0,30,4.820107907016747,2.9455523235430645,0.1813302065096793,
27,14,C,0.5666666666666667,0.8,0.3333333333333333,30,4.820107907016747,,0.1813302065096793,0.1894991304180662
28,6,A,0.5,0.4,0.6,30,5.738520963493616,,0.04972594072348341,
28,6,B,0.5333333333333333,0.4666666666666667,0.6,30,5.738520963493616,3.168047809965598,0.04972594072348341,
28,6,C,0.4666666666666667,0.13333333333333333,0.8,30,5.738520963493616,,0.04972594072348341,-0.006038480500904673
28,10,A,0.5669642857142857,0.5625,0.5714285714285714,30,5.488838481385499,,0.02279744620889762,
28,10,B,0.6294642857142857,0.6875,0.5714285714285714,30,5.488838481385499,2.480023421263153,0.02279744620889762,
28,10,C,0.4330357142857143,0.4375,0.42857142857142855,30,5.488838481385499,,0.02279744620889762,-0.010449875921448713
28,14,A,0.5333333333333333,0.4666666666666667,0.6,30,5.477488765060455,,0.0075651190159706895,
28,14,B,0.5333333333333333,0.4666666666666667,0.6,30,5.477488765060455,2.86150040717525,0.0075651190159706895,
28,14,C,0.6000000000000001,0.8,0.4,30,5.477488765060455,,0.0075651190159706895,0.0016404730770409129
29,6,A,0.8973214285714286,0.8571428571428571,0.9375,30,8.841488482601465,,0.3724930888092838,
29,6,B,0.9017857142857143,0.9285714285714286,0.875,30,8.841488482601465,5.2828555077970965,0.3724930888092838,
29,6,C,0.5580357142857143,0.9285714285714286,0.1875,30,8.841488482601465,,0.3724930888092838,0.8187158166007366
29,10,A,0.7333333333333334,0.5333333333333333,0.9333333333333333,30,8.085236626752923,,0.3472319984206689,
29,10,B,0.7333333333333334,0.5333333333333333,0.9333333333333333,30,8.085236626752923,2.834331749357181,0.3472319984206689,
