affine_invariant_covariance_distance,analysis_role,channel_count,covariance_estimator,labels_used_for_distance,source_edf_count,subject,test_observation_count,test_run,test_trial_count,trace_normalized,train_observation_count,train_trial_count,training_runs,held_out_balanced_accuracy
7.5814867307221565,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,49,4800,14,15,False,9600,30,6/10,0.7142857142857143
4.032624187299447,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,50,4800,6,15,False,9600,30,10/14,0.6607142857142857
3.1757323240464883,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,50,4800,10,15,False,9600,30,6/14,0.6517857142857143
3.6466190026147878,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,50,4800,14,15,False,9600,30,6/10,0.6875
4.508943702677524,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,51,4480,6,14,False,8960,28,10/14,0.7142857142857143
3.3545055614022576,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,51,4480,10,14,False,8960,28,6/14,0.6428571428571428
4.2768842198149954,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,51,4480,14,14,False,8960,28,6/10,0.5714285714285714
3.5462685748619087,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,52,4800,6,15,False,9600,30,10/14,0.9375
3.096847527364245,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,52,4800,10,15,False,9600,30,6/14,0.7946428571428572
3.1769580099013806,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,52,4800,14,15,False,9600,30,6/10,0.8035714285714286
4.453894997001699,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,53,4800,6,15,False,9600,30,10/14,0.5357142857142857
4.272040394406538,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,53,4800,10,15,False,9600,30,6/14,0.41964285714285715
4.667732001624848,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,53,4800,14,15,False,9600,30,6/10,0.4375
2.9271124456866695,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,54,4800,6,15,False,9600,30,10/14,0.7857142857142857
3.571796033011163,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,54,4800,10,15,False,9600,30,6/14,0.5446428571428572
3.644711395084283,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,54,4800,14,15,False,9600,30,6/10,0.7232142857142857
3.898388098313507,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,55,4800,6,15,False,9600,30,10/14,1.0
3.828627757157505,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,55,4800,10,15,False,9600,30,6/14,0.9285714285714286
3.1023652621974627,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,55,4800,14,15,False,9600,30,6/10,0.9285714285714286
3.648902740546502,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,56,4800,6,15,False,9600,30,10/14,0.6785714285714286
4.007826730248651,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,56,4800,10,15,False,9600,30,6/14,0.9375
4.4248629008706235,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,56,4800,14,15,False,9600,30,6/10,0.9285714285714286
4.120083518795685,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,57,4800,6,15,False,9600,30,10/14,0.6696428571428572
4.072479716539194,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,57,4800,10,15,False,9600,30,6/14,0.5892857142857143
3.4649894343055405,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,57,4800,14,15,False,9600,30,6/10,0.5982142857142857
4.233374871503182,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,58,4800,6,15,False,9600,30,10/14,0.6696428571428572
3.248778212259962,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,58,4800,10,15,False,9600,30,6/14,0.7321428571428572
3.992377174521641,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,58,4800,14,15,False,9600,30,6/10,0.7946428571428572
4.769747274004495,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,59,4800,6,15,False,9600,30,10/14,0.4642857142857143
3.4191940027056593,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,59,4800,10,15,False,9600,30,6/14,0.5178571428571428
4.446956824522919,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,59,4800,14,15,False,9600,30,6/10,0.5714285714285714
3.811312383522123,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,60,4800,6,15,False,9600,30,10/14,0.875
