subject,method,qc_sensitivity,primary_mean_scenario_test_run_balanced_accuracy,scenario_test_run_balanced_accuracy_range,pooled_accuracy,fists_recall,feet_recall,trial_prediction_appearances,group_observational_unit
55,target_csp_ledoit_wolf,False,0.8586309523809524,0.2857142857142857,0.8666666666666667,0.9130434782608695,0.8181818181818182,90,participant
55,target_csp_ledoit_wolf,True,0.8645833333333334,0.2857142857142857,0.875,0.9130434782608695,0.8333333333333334,88,participant
56,source_zero_shot,False,0.5,0.0,0.5111111111111111,1.0,0.0,90,participant
56,source_zero_shot,True,0.5,0.0,0.5,1.0,0.0,80,participant
56,source_csp_target_lda_source_scaler,False,0.6592261904761906,0.31250000000000006,0.6555555555555556,0.6956521739130435,0.6136363636363636,90,participant
56,source_csp_target_lda_source_scaler,True,0.6553571428571427,0.3142857142857143,0.6625,0.7,0.625,80,participant
56,target_csp_ledoit_wolf,False,0.7172619047619048,0.32142857142857145,0.7111111111111111,0.782608695652174,0.6363636363636364,90,participant
56,target_csp_ledoit_wolf,True,0.7250992063492063,0.3857142857142858,0.725,0.8,0.65,80,participant
57,source_zero_shot,False,0.5,0.14285714285714285,0.5111111111111111,0.045454545454545456,0.9565217391304348,90,participant
57,source_zero_shot,True,0.49603174603174605,0.1547619047619047,0.5,0.045454545454545456,0.9545454545454546,88,participant
57,source_csp_target_lda_source_scaler,False,0.5565476190476191,0.18749999999999994,0.5666666666666667,0.5227272727272727,0.6086956521739131,90,participant
57,source_csp_target_lda_source_scaler,True,0.5525793650793651,0.16369047619047616,0.5681818181818182,0.5227272727272727,0.6136363636363636,88,participant
57,target_csp_ledoit_wolf,False,0.5833333333333334,0.2946428571428572,0.5888888888888889,0.4318181818181818,0.7391304347826086,90,participant
57,target_csp_ledoit_wolf,True,0.5773809523809522,0.28273809523809534,0.5795454545454546,0.4318181818181818,0.7272727272727273,88,participant
58,source_zero_shot,False,0.6339285714285714,0.2053571428571429,0.6444444444444445,0.9130434782608695,0.36363636363636365,90,participant
58,source_zero_shot,True,0.6299603174603174,0.2053571428571429,0.627906976744186,0.9047619047619048,0.36363636363636365,86,participant
58,source_csp_target_lda_source_scaler,False,0.5565476190476191,0.2410714285714286,0.5555555555555556,0.8043478260869565,0.29545454545454547,90,participant
