fold_balanced_accuracy_range,fold_balanced_accuracy_run_10,fold_balanced_accuracy_run_14,fold_balanced_accuracy_run_6,folds_above_chance_count,group_observational_unit,included_trial_count,model,out_of_fold_accuracy,out_of_fold_balanced_accuracy,out_of_fold_feet_recall,out_of_fold_fists_recall,out_of_fold_macro_f1,out_of_fold_roc_auc,out_of_fold_trial_count,out_of_fold_true_feet_predicted_feet,out_of_fold_true_feet_predicted_fists,out_of_fold_true_fists_predicted_feet,out_of_fold_true_fists_predicted_fists,primary_mean_fold_balanced_accuracy,qc_candidate_count,qc_sensitivity,subject
0.023809523809523836,0.5357142857142857,0.5595238095238095,0.5357142857142857,3,participant,41,spectral_baseline_6,0.5365853658536586,0.5345238095238095,0.45,0.6190476190476191,0.5321321321321322,0.6095238095238096,41,9,11,8,13,0.5436507936507936,4,True,44
0.1428571428571429,0.6607142857142857,0.8035714285714286,0.8035714285714286,3,participant,45,csp_4_empirical,0.7555555555555555,0.7549407114624507,0.7272727272727273,0.782608695652174,0.7550717466600693,0.8260869565217391,45,16,6,5,18,0.755952380952381,4,False,44
0.17261904761904767,0.875,0.7023809523809523,0.7738095238095238,3,participant,41,csp_4_empirical,0.7804878048780488,0.780952380952381,0.8,0.7619047619047619,0.7804878048780488,0.8690476190476191,41,16,4,5,16,0.7837301587301587,4,True,44
0.2232142857142857,0.5267857142857143,0.75,0.6071428571428572,3,participant,45,spectral_baseline_6,0.6222222222222222,0.6279761904761905,0.7142857142857143,0.5416666666666666,0.6214745175655616,0.7023809523809523,45,15,6,11,13,0.6279761904761906,13,False,45
0.21666666666666679,0.8,0.5833333333333333,0.7142857142857143,3,participant,32,spectral_baseline_6,0.65625,0.6547619047619048,0.6428571428571429,0.6666666666666666,0.6532019704433498,0.7103174603174603,32,9,5,6,12,0.699206349206349,13,True,45
0.1696428571428572,0.5803571428571428,0.6696428571428572,0.5,2,participant,45,csp_4_empirical,0.5777777777777777,0.5833333333333333,0.6666666666666666,0.5,0.5769421078673924,0.6150793650793651,45,14,7,12,12,0.5833333333333334,13,False,45
0.30000000000000004,0.8,0.5833333333333333,0.5,2,participant,32,csp_4_empirical,0.5625,0.5873015873015873,0.7857142857142857,0.3888888888888889,0.5555555555555556,0.5476190476190476,32,11,3,11,7,0.6277777777777778,13,True,45
0.31250000000000006,0.48214285714285715,0.5178571428571428,0.7946428571428572,2,participant,45,spectral_baseline_6,0.6,0.6007905138339921,0.5652173913043478,0.6363636363636364,0.599802371541502,0.608695652173913,45,13,10,8,14,0.5982142857142857,21,False,46
0.25,0.625,0.5142857142857142,0.375,2,participant,24,spectral_baseline_6,0.5416666666666666,0.5222222222222221,0.6,0.4444444444444444,0.5208711433756805,0.4740740740740741,24,9,6,5,4,0.5047619047619047,21,True,46
0.07142857142857151,0.6785714285714286,0.6607142857142857,0.7321428571428572,3,participant,45,csp_4_empirical,0.6888888888888889,0.6897233201581028,0.6521739130434783,0.7272727272727273,0.6887351778656126,0.7865612648221344,45,15,8,6,16,0.6904761904761906,21,False,46
0.25357142857142856,0.375,0.6285714285714286,0.5,1,participant,24,csp_4_empirical,0.625,0.5444444444444445,0.8666666666666667,0.2222222222222222,0.5252747252747253,0.6296296296296297,24,13,2,7,2,0.5011904761904762,21,True,46
0.2053571428571429,0.3214285714285714,0.5267857142857143,0.4732142857142857,1,participant,45,spectral_baseline_6,0.4444444444444444,0.44565217391304346,0.5,0.391304347826087,0.44334487877288475,0.41897233201581024,45,11,11,14,9,0.44047619047619047,7,False,47
0.24404761904761907,0.375,0.6190476190476191,0.4642857142857143,1,participant,38,spectral_baseline_6,0.5,0.5,0.5,0.5,0.49965349965349964,0.4722222222222222,38,10,10,9,9,0.48611111111111116,7,True,47
0.25,0.3392857142857143,0.5892857142857143,0.35714285714285715,1,participant,45,csp_4_empirical,0.4222222222222222,0.42292490118577075,0.45454545454545453,0.391304347826087,0.42193675889328064,0.37351778656126483,45,10,12,14,9,0.42857142857142855,7,False,47
0.13690476190476186,0.375,0.5119047619047619,0.5,1,participant,38,csp_4_empirical,0.4473684210526316,0.4361111111111111,0.65,0.2222222222222222,0.4145267791636097,0.4138888888888889,38,13,7,14,4,0.46230158730158727,7,True,47
0.008928571428571508,0.6696428571428572,0.6607142857142857,0.6607142857142857,3,participant,45,spectral_baseline_6,0.6666666666666666,0.6636904761904763,0.6190476190476191,0.7083333333333334,0.6640119462419114,0.6726190476190476,45,13,8,7,17,0.6636904761904762,12,False,48
0.1499999999999999,0.75,0.75,0.6000000000000001,3,participant,33,spectral_baseline_6,0.696969696969697,0.7003676470588236,0.5882352941176471,0.8125,0.6944444444444444,0.661764705882353,33,10,7,3,13,0.7000000000000001,12,True,48
0.1339285714285715,0.7232142857142857,0.8571428571428572,0.7946428571428572,3,participant,45,csp_4_empirical,0.8,0.7916666666666666,0.6666666666666666,0.9166666666666666,0.7934727180010199,0.884920634920635,45,14,7,2,22,0.7916666666666666,12,False,48
0.21666666666666679,0.9166666666666667,0.9166666666666667,0.7,3,participant,33,csp_4_empirical,0.8484848484848485,0.8511029411764706,0.7647058823529411,0.9375,0.847926267281106,0.9558823529411764,33,13,4,1,15,0.8444444444444444,12,True,48
0.375,0.9285714285714286,0.7232142857142857,0.5535714285714286,3,participant,45,spectral_baseline_6,0.7333333333333333,0.7351190476190477,0.7083333333333334,0.7619047619047619,0.733201581027668,0.8095238095238095,45,17,7,5,16,0.7351190476190476,2,False,49
0.3571428571428572,0.9285714285714286,0.6041666666666666,0.5714285714285714,3,participant,43,spectral_baseline_6,0.7209302325581395,0.7195652173913043,0.7391304347826086,0.7,0.7195652173913043,0.8260869565217391,43,17,6,6,14,0.7013888888888888,2,True,49
0.1607142857142858,0.5714285714285714,0.7142857142857143,0.7321428571428572,3,participant,45,csp_4_empirical,0.6888888888888889,0.6726190476190476,0.9166666666666666,0.42857142857142855,0.6605603448275862,0.7440476190476191,45,22,2,12,9,0.6726190476190476,2,False,49
0.1071428571428571,0.7857142857142857,0.75,0.8571428571428571,3,participant,43,csp_4_empirical,0.813953488372093,0.8032608695652175,0.9565217391304348,0.65,0.8054298642533937,0.8065217391304348,43,22,1,7,13,0.7976190476190476,2,True,49
0.14285714285714285,0.5982142857142857,0.45535714285714285,0.5535714285714286,2,participant,45,spectral_baseline_6,0.5333333333333333,0.5357142857142857,0.5714285714285714,0.5,0.5333333333333333,0.6468253968253969,45,12,9,12,12,0.5357142857142857,8,False,50
0.10952380952380947,0.5857142857142856,0.47619047619047616,0.5833333333333334,2,participant,37,spectral_baseline_6,0.5405405405405406,0.5409356725146199,0.5555555555555556,0.5263157894736842,0.5405405405405406,0.6286549707602339,37,10,8,9,10,0.5484126984126984,8,True,50
0.0357142857142857,0.6517857142857143,0.6875,0.6607142857142857,3,participant,45,csp_4_empirical,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6660069272637308,0.7162698412698413,45,14,7,8,16,0.6666666666666666,8,False,50
0.10476190476190472,0.6571428571428571,0.7619047619047619,0.6666666666666667,3,participant,37,csp_4_empirical,0.7027027027027027,0.7046783625730995,0.7777777777777778,0.631578947368421,0.7018315018315018,0.7426900584795322,37,14,4,7,12,0.6952380952380953,8,True,50
0.21428571428571425,0.6428571428571428,0.42857142857142855,0.5,1,participant,42,spectral_baseline_6,0.5238095238095238,0.5238095238095237,0.6666666666666666,0.38095238095238093,0.5138888888888888,0.47845804988662133,42,14,7,13,8,0.5238095238095238,19,False,51
0.08333333333333337,0.4666666666666667,0.55,0.5,1,participant,23,spectral_baseline_6,0.5217391304347826,0.5192307692307692,0.5,0.5384615384615384,0.5180952380952382,0.5,23,5,5,6,7,0.5055555555555555,19,True,51
0.1428571428571429,0.6428571428571428,0.5714285714285714,0.7142857142857143,3,participant,42,csp_4_empirical,0.6428571428571429,0.6428571428571428,0.3333333333333333,0.9523809523809523,0.6050156739811913,0.7392290249433107,42,7,14,1,20,0.6428571428571429,19,False,51
0.3,0.2,0.35,0.5,0,participant,23,csp_4_empirical,0.391304347826087,0.3576923076923077,0.1,0.6153846153846154,0.32916666666666666,0.4769230769230769,23,1,9,5,8,0.3499999999999999,19,True,51
0.1875,0.7946428571428572,0.6071428571428572,0.75,3,participant,45,spectral_baseline_6,0.7111111111111111,0.7114624505928854,0.6956521739130435,0.7272727272727273,0.7111111111111111,0.7845849802371542,45,16,7,6,16,0.7172619047619048,5,False,52
0.26428571428571435,0.7232142857142857,0.5357142857142857,0.8,3,participant,40,spectral_baseline_6,0.7,0.6992481203007519,0.6842105263157895,0.7142857142857143,0.6992481203007519,0.7543859649122807,40,13,6,6,15,0.6863095238095238,5,True,52
0.1428571428571428,0.7946428571428572,0.8035714285714286,0.9375,3,participant,45,csp_4_empirical,0.8444444444444444,0.8438735177865613,0.8695652173913043,0.8181818181818182,0.8441365660564077,0.9308300395256917,45,20,3,4,18,0.8452380952380952,5,False,52
0.2053571428571428,0.7946428571428572,0.8571428571428572,1.0,3,participant,40,csp_4_empirical,0.875,0.8784461152882206,0.9473684210526315,0.8095238095238095,0.8749218261413383,0.9398496240601504,40,18,1,4,17,0.8839285714285715,5,True,52
0.1339285714285714,0.4642857142857143,0.5982142857142857,0.48214285714285715,1,participant,45,spectral_baseline_6,0.5111111111111111,0.5088932806324111,0.4090909090909091,0.6086956521739131,0.505,0.4644268774703558,45,9,13,9,14,0.5148809523809524,2,False,53
0.28869047619047616,0.4017857142857143,0.6904761904761905,0.48214285714285715,1,participant,43,spectral_baseline_6,0.5116279069767442,0.5097402597402597,0.42857142857142855,0.5909090909090909,0.5073649754500819,0.512987012987013,43,9,12,9,13,0.5248015873015873,2,True,53
0.11607142857142855,0.41964285714285715,0.4375,0.5357142857142857,1,participant,45,csp_4_empirical,0.4666666666666667,0.4654150197628458,0.4090909090909091,0.5217391304347826,0.4642857142857143,0.5197628458498024,45,9,13,11,12,0.46428571428571425,2,False,53
0.13392857142857145,0.5625,0.42857142857142855,0.5178571428571428,2,participant,43,csp_4_empirical,0.5116279069767442,0.5140692640692641,0.6190476190476191,0.4090909090909091,0.5073649754500819,0.6060606060606061,43,13,8,13,9,0.5029761904761905,2,True,53
0.1339285714285714,0.5267857142857143,0.6160714285714286,0.6607142857142857,3,participant,45,spectral_baseline_6,0.6,0.6017786561264822,0.6818181818181818,0.5217391304347826,0.5982142857142857,0.5355731225296443,45,15,7,11,12,0.6011904761904762,8,False,54
0.3136904761904763,0.22916666666666666,0.5428571428571429,0.42857142857142855,1,participant,37,spectral_baseline_6,0.40540540540540543,0.4122807017543859,0.6666666666666666,0.15789473684210525,0.36801242236024845,0.43274853801169594,37,12,6,16,3,0.40019841269841266,8,True,54
0.2410714285714285,0.5446428571428572,0.7232142857142857,0.7857142857142857,3,participant,45,csp_4_empirical,0.6888888888888889,0.6907114624505929,0.7727272727272727,0.6086956521739131,0.6875,0.7608695652173914,45,17,5,9,14,0.6845238095238094,8,False,54
0.13214285714285712,0.6666666666666667,0.7571428571428571,0.625,3,participant,37,csp_4_empirical,0.7027027027027027,0.7076023391812865,0.8888888888888888,0.5263157894736842,0.6946736684171042,0.7982456140350878,37,16,2,9,10,0.6829365079365081,8,True,54
0.07142857142857151,0.5446428571428572,0.4732142857142857,0.4732142857142857,1,participant,45,spectral_baseline_6,0.4888888888888889,0.49011857707509876,0.5454545454545454,0.43478260869565216,0.48787728847105394,0.48814229249011853,45,12,10,13,10,0.4970238095238095,1,False,55
0.1339285714285715,0.5208333333333333,0.6071428571428572,0.4732142857142857,2,participant,44,spectral_baseline_6,0.5227272727272727,0.5248447204968945,0.5714285714285714,0.4782608695652174,0.5224806201550387,0.4596273291925465,44,12,9,12,11,0.5337301587301587,1,True,55
0.0714285714285714,0.9285714285714286,0.9285714285714286,1.0,3,participant,45,csp_4_empirical,0.9555555555555556,0.9555335968379447,0.9545454545454546,0.9565217391304348,0.9555335968379447,0.9762845849802372,45,21,1,1,22,0.9523809523809524,1,False,55
0.0714285714285714,1.0,0.9285714285714286,1.0,3,participant,44,csp_4_empirical,0.9772727272727273,0.9782608695652174,1.0,0.9565217391304348,0.9772609819121447,0.9730848861283644,44,21,0,1,22,0.9761904761904763,1,True,55
0.008928571428571452,0.4732142857142857,0.48214285714285715,0.48214285714285715,0,participant,45,spectral_baseline_6,0.4666666666666667,0.46739130434782605,0.5,0.43478260869565216,0.46640316205533594,0.4308300395256917,45,11,11,13,10,0.4791666666666667,5,False,56
0.255952380952381,0.5714285714285714,0.4583333333333333,0.7142857142857143,2,participant,40,spectral_baseline_6,0.55,0.55,0.6,0.5,0.5488721804511278,0.4875,40,12,8,10,10,0.5813492063492063,5,True,56
0.2589285714285714,0.9375,0.9285714285714286,0.6785714285714286,3,participant,45,csp_4_empirical,0.8444444444444444,0.842885375494071,0.7727272727272727,0.9130434782608695,0.8432055749128919,0.9031620553359685,45,17,5,2,21,0.8482142857142857,5,False,56
0.3857142857142857,1.0,0.9375,0.6142857142857143,3,participant,40,csp_4_empirical,0.85,0.8500000000000001,0.8,0.9,0.849624060150376,0.9400000000000001,40,16,4,2,18,0.8505952380952381,5,True,56
0.0714285714285714,0.7410714285714286,0.6696428571428572,0.6875,3,participant,45,spectral_baseline_6,0.6888888888888889,0.691699604743083,0.5652173913043478,0.8181818181818182,0.685,0.7213438735177865,45,13,10,4,18,0.6994047619047619,1,False,57
0.09523809523809534,0.7410714285714286,0.6458333333333333,0.6875,3,participant,44,spectral_baseline_6,0.6818181818181818,0.6818181818181819,0.5454545454545454,0.8181818181818182,0.6757894736842105,0.7169421487603306,44,12,10,4,18,0.691468253968254,1,True,57
0.0803571428571429,0.5892857142857143,0.5982142857142857,0.6696428571428572,3,participant,45,csp_4_empirical,0.6222222222222222,0.6215415019762847,0.6521739130434783,0.5909090909090909,0.6214745175655616,0.6600790513833992,45,15,8,9,13,0.6190476190476191,1,False,57
0.0892857142857143,0.5089285714285714,0.5625,0.5982142857142857,3,participant,44,csp_4_empirical,0.5681818181818182,0.5681818181818181,0.6818181818181818,0.45454545454545453,0.5625327053898482,0.6590909090909091,44,15,7,12,10,0.5565476190476191,1,True,57
0.125,0.5982142857142857,0.4732142857142857,0.5982142857142857,2,participant,45,spectral_baseline_6,0.5555555555555556,0.5563241106719368,0.5909090909090909,0.5217391304347826,0.5553359683794465,0.5296442687747035,45,13,9,11,12,0.5565476190476191,2,False,58
0.12202380952380953,0.3571428571428571,0.4642857142857143,0.47916666666666663,0,participant,43,spectral_baseline_6,0.4418604651162791,0.44047619047619047,0.5,0.38095238095238093,0.4391304347826087,0.4956709956709957,43,11,11,13,8,0.43353174603174605,2,True,58
0.125,0.7321428571428572,0.7946428571428572,0.6696428571428572,3,participant,45,csp_4_empirical,0.7333333333333333,0.7322134387351779,0.6818181818181818,0.782608695652174,0.7321428571428572,0.8043478260869565,45,15,7,5,18,0.7321428571428572,2,False,58
0.1696428571428572,0.6428571428571428,0.7321428571428572,0.5625,3,participant,43,csp_4_empirical,0.6511627906976745,0.6504329004329004,0.6818181818181818,0.6190476190476191,0.6504065040650406,0.7683982683982684,43,15,7,8,13,0.6458333333333334,2,True,58
0.25,0.4017857142857143,0.6517857142857143,0.4017857142857143,1,participant,45,spectral_baseline_6,0.4888888888888889,0.4871541501976284,0.5652173913043478,0.4090909090909091,0.48481831757093086,0.4268774703557312,45,13,10,13,9,0.4851190476190476,9,False,59
0.15476190476190477,0.41666666666666663,0.5714285714285714,0.4375,1,participant,36,spectral_baseline_6,0.4722222222222222,0.46904024767801855,0.5263157894736842,0.4117647058823529,0.46853146853146854,0.3931888544891641,36,10,9,10,7,0.47519841269841273,9,True,59
0.1071428571428571,0.5178571428571428,0.5714285714285714,0.4642857142857143,2,participant,45,csp_4_empirical,0.5333333333333333,0.5286561264822134,0.7391304347826086,0.3181818181818182,0.509090909090909,0.5217391304347826,45,17,6,15,7,0.5178571428571428,9,False,59
0.23809523809523808,0.3333333333333333,0.5714285714285714,0.5,1,participant,36,csp_4_empirical,0.5,0.47678018575851394,0.8947368421052632,0.058823529411764705,0.3769230769230769,0.3962848297213622,36,17,2,16,1,0.4682539682539682,9,True,59
0.1785714285714286,0.7232142857142857,0.8571428571428572,0.6785714285714286,3,participant,45,spectral_baseline_6,0.7555555555555555,0.7529761904761905,0.7916666666666666,0.7142857142857143,0.7536087605774017,0.8273809523809523,45,19,5,6,15,0.7529761904761906,3,False,60
0.3482142857142857,0.6517857142857143,1.0,0.7916666666666667,3,participant,42,spectral_baseline_6,0.8095238095238095,0.7986111111111112,0.875,0.7222222222222222,0.8023529411764705,0.849537037037037,42,21,3,5,13,0.814484126984127,3,True,60
0.2946428571428572,0.5803571428571428,0.8660714285714286,0.875,3,participant,45,csp_4_empirical,0.7777777777777778,0.7738095238095238,0.8333333333333334,0.7142857142857143,0.775,0.8273809523809523,45,20,4,6,15,0.7738095238095237,3,False,60
0.4196428571428572,0.5803571428571428,1.0,0.875,3,participant,42,csp_4_empirical,0.8095238095238095,0.7986111111111112,0.875,0.7222222222222222,0.8023529411764705,0.8101851851851852,42,21,3,5,13,0.8184523809523809,3,True,60
0.4107142857142858,0.48214285714285715,0.3214285714285714,0.7321428571428572,1,participant,45,spectral_baseline_6,0.5111111111111111,0.5119047619047619,0.5238095238095238,0.5,0.5108695652173914,0.48809523809523814,45,11,10,12,12,0.511904761904762,2,False,61
0.3732142857142857,0.5535714285714286,0.35,0.7232142857142857,2,participant,43,spectral_baseline_6,0.5581395348837209,0.5603070175438596,0.5789473684210527,0.5416666666666666,0.5571815718157181,0.5526315789473684,43,11,8,11,13,0.5422619047619048,2,True,61
0.1339285714285714,0.6071428571428572,0.7410714285714286,0.7232142857142857,3,participant,45,csp_4_empirical,0.6888888888888889,0.6904761904761905,0.7142857142857143,0.6666666666666666,0.6887351778656126,0.7182539682539683,45,15,6,8,16,0.6904761904761904,2,False,61
0.3035714285714286,0.6071428571428572,0.8125,0.5089285714285714,3,participant,43,csp_4_empirical,0.627906976744186,0.6228070175438596,0.5789473684210527,0.6666666666666666,0.6228070175438596,0.6732456140350876,43,11,8,8,16,0.6428571428571429,2,True,61
0.1517857142857143,0.5982142857142857,0.5892857142857143,0.7410714285714286,3,participant,45,spectral_baseline_6,0.6444444444444445,0.6442687747035574,0.6363636363636364,0.6521739130434783,0.6442687747035574,0.7806324110671937,45,14,8,8,15,0.6428571428571429,13,False,62
0.25,0.75,0.6666666666666667,0.9166666666666667,3,participant,32,spectral_baseline_6,0.8125,0.8095238095238095,0.7857142857142857,0.8333333333333334,0.8095238095238095,0.8571428571428572,32,11,3,3,15,0.7777777777777778,13,True,62
0.25,1.0,0.9375,0.75,3,participant,45,csp_4_empirical,0.8888888888888888,0.8913043478260869,1.0,0.782608695652174,0.8880039820806371,0.9861660079051383,45,22,0,5,18,0.8958333333333334,13,False,62
0.08333333333333326,1.0,0.9166666666666667,0.9166666666666667,3,participant,32,csp_4_empirical,0.9375,0.9444444444444444,1.0,0.8888888888888888,0.9372549019607843,0.988095238095238,32,14,0,2,16,0.9444444444444445,13,True,62
0.09821428571428575,0.42857142857142855,0.4464285714285714,0.5267857142857143,1,participant,45,spectral_baseline_6,0.4666666666666667,0.46047430830039526,0.7391304347826086,0.18181818181818182,0.41810344827586204,0.48616600790513836,45,17,6,18,4,0.4672619047619047,13,False,63
0.20000000000000007,0.48333333333333334,0.6166666666666667,0.41666666666666663,1,participant,32,spectral_baseline_6,0.5,0.5079365079365079,0.5714285714285714,0.4444444444444444,0.5,0.45634920634920634,32,8,6,10,8,0.5055555555555555,13,True,63
0.2232142857142857,0.6607142857142857,0.5,0.4375,1,participant,45,csp_4_empirical,0.5555555555555556,0.5494071146245059,0.8260869565217391,0.2727272727272727,0.5150862068965517,0.6304347826086956,45,19,4,16,6,0.5327380952380952,13,False,63
0.08333333333333331,0.5,0.5,0.4166666666666667,0,participant,32,csp_4_empirical,0.5,0.4841269841269842,0.35714285714285715,0.6111111111111112,0.4817813765182186,0.4801587301587302,32,5,9,7,11,0.47222222222222227,13,True,63
0.2857142857142857,0.5,0.5714285714285714,0.7857142857142857,2,participant,42,spectral_baseline_6,0.6190476190476191,0.6190476190476191,0.7142857142857143,0.5238095238095238,0.6155606407322655,0.5532879818594104,42,15,6,10,11,0.619047619047619,0,False,64
0.2857142857142857,0.5,0.5714285714285714,0.7857142857142857,2,participant,42,spectral_baseline_6,0.6190476190476191,0.6190476190476191,0.7142857142857143,0.5238095238095238,0.6155606407322655,0.5532879818594104,42,15,6,10,11,0.619047619047619,0,True,64
0.14285714285714285,0.4285714285714286,0.5714285714285714,0.42857142857142855,1,participant,42,csp_4_empirical,0.47619047619047616,0.47619047619047616,0.6190476190476191,0.3333333333333333,0.4652777777777778,0.46258503401360546,42,13,8,14,7,0.4761904761904762,0,False,64
0.14285714285714285,0.4285714285714286,0.5714285714285714,0.42857142857142855,1,participant,42,csp_4_empirical,0.47619047619047616,0.47619047619047616,0.6190476190476191,0.3333333333333333,0.4652777777777778,0.46258503401360546,42,13,8,14,7,0.4761904761904762,0,True,64
0.125,0.5982142857142857,0.4732142857142857,0.4732142857142857,1,participant,45,spectral_baseline_6,0.5111111111111111,0.5108695652173914,0.5217391304347826,0.5,0.5108695652173914,0.47035573122529645,45,12,11,11,11,0.5148809523809524,11,False,65
0.09999999999999998,0.6,0.5208333333333333,0.5,2,participant,34,spectral_baseline_6,0.5294117647058824,0.5243055555555556,0.6111111111111112,0.4375,0.5228070175438597,0.4756944444444444,34,11,7,9,7,0.5402777777777777,11,True,65
0.1875,0.5982142857142857,0.5178571428571428,0.4107142857142857,2,participant,45,csp_4_empirical,0.5111111111111111,0.5079051383399209,0.6521739130434783,0.36363636363636365,0.4989878542510121,0.5059288537549408,45,15,8,14,8,0.5089285714285714,11,False,65
0.2666666666666667,0.6000000000000001,0.6666666666666667,0.4,2,participant,34,csp_4_empirical,0.5588235294117647,0.5555555555555556,0.6111111111111112,0.5,0.5553618134263296,0.6006944444444444,34,11,7,8,8,0.5555555555555556,11,True,65
0.2410714285714285,0.4017857142857143,0.6428571428571428,0.6071428571428572,2,participant,45,spectral_baseline_6,0.5555555555555556,0.5533596837944664,0.6521739130434783,0.45454545454545453,0.55,0.4802371541501976,45,15,8,12,10,0.5505952380952381,0,False,66
0.2410714285714285,0.4017857142857143,0.6428571428571428,0.6071428571428572,2,participant,45,spectral_baseline_6,0.5555555555555556,0.5533596837944664,0.6521739130434783,0.45454545454545453,0.55,0.4802371541501976,45,15,8,12,10,0.5505952380952381,0,True,66
0.19642857142857145,0.5446428571428572,0.6785714285714286,0.48214285714285715,2,participant,45,csp_4_empirical,0.5555555555555556,0.5573122529644269,0.4782608695652174,0.6363636363636364,0.5535714285714286,0.6185770750988142,45,11,12,8,14,0.568452380952381,0,False,66
0.19642857142857145,0.5446428571428572,0.6785714285714286,0.48214285714285715,2,participant,45,csp_4_empirical,0.5555555555555556,0.5573122529644269,0.4782608695652174,0.6363636363636364,0.5535714285714286,0.6185770750988142,45,11,12,8,14,0.568452380952381,0,True,66
0.06250000000000006,0.5446428571428572,0.48214285714285715,0.49107142857142855,1,participant,45,spectral_baseline_6,0.4888888888888889,0.4891304347826087,0.5,0.4782608695652174,0.4888888888888889,0.4426877470355731,45,11,11,12,11,0.505952380952381,2,False,67
0.2589285714285715,0.6160714285714286,0.3571428571428571,0.5714285714285714,2,participant,43,spectral_baseline_6,0.5116279069767442,0.512987012987013,0.5714285714285714,0.45454545454545453,0.5105691056910568,0.5216450216450216,43,12,9,12,10,0.5148809523809524,2,True,67
0.1696428571428572,0.5,0.6696428571428572,0.5,1,participant,45,csp_4_empirical,0.5333333333333333,0.5335968379446641,0.5454545454545454,0.5217391304347826,0.5333333333333333,0.5000000000000001,45,12,10,11,12,0.5565476190476191,2,False,67
0.0714285714285714,0.5625,0.5714285714285714,0.5,2,participant,43,csp_4_empirical,0.5348837209302325,0.5335497835497836,0.47619047619047616,0.5909090909090909,0.5326086956521738,0.5108225108225108,43,10,11,9,13,0.5446428571428571,2,True,67
0.4017857142857143,0.6160714285714286,0.2767857142857143,0.6785714285714286,2,participant,45,spectral_baseline_6,0.5111111111111111,0.5118577075098814,0.4782608695652174,0.5454545454545454,0.5108695652173914,0.424901185770751,45,11,12,10,12,0.5238095238095238,15,False,68
0.25,0.5666666666666667,0.4,0.65,2,participant,30,spectral_baseline_6,0.5333333333333333,0.53125,0.5,0.5625,0.53125,0.5357142857142858,30,7,7,7,9,0.5388888888888889,15,True,68
0.0625,0.6160714285714286,0.6071428571428572,0.6696428571428572,3,participant,45,csp_4_empirical,0.6222222222222222,0.6215415019762847,0.6521739130434783,0.5909090909090909,0.6214745175655616,0.6343873517786561,45,15,8,9,13,0.630952380952381,15,False,68
0.25,0.5666666666666667,0.4,0.65,2,participant,30,csp_4_empirical,0.5333333333333333,0.5357142857142857,0.5714285714285714,0.5,0.5333333333333333,0.59375,30,8,6,8,8,0.5388888888888889,15,True,68
0.2142857142857143,0.4375,0.6071428571428572,0.6517857142857143,2,participant,45,spectral_baseline_6,0.5777777777777777,0.5770750988142292,0.6086956521739131,0.5454545454545454,0.5769421078673924,0.5849802371541503,45,14,9,10,12,0.5654761904761906,4,False,69
0.22916666666666657,0.4166666666666667,0.6458333333333333,0.6041666666666666,2,participant,41,spectral_baseline_6,0.5609756097560976,0.5619047619047619,0.6,0.5238095238095238,0.5607142857142857,0.5238095238095237,41,12,8,10,11,0.5555555555555555,4,True,69
0.2053571428571429,0.5982142857142857,0.8035714285714286,0.6517857142857143,3,participant,45,csp_4_empirical,0.6888888888888889,0.6907114624505929,0.6086956521739131,0.7727272727272727,0.6875,0.8003952569169961,45,14,9,5,17,0.6845238095238096,4,False,69
0.16666666666666663,0.6785714285714286,0.7708333333333333,0.6041666666666666,3,participant,41,csp_4_empirical,0.7073170731707317,0.7047619047619047,0.6,0.8095238095238095,0.7028985507246377,0.8023809523809523,41,12,8,4,17,0.6845238095238096,4,True,69
0.2678571428571428,0.875,0.6696428571428572,0.9375,3,participant,45,spectral_baseline_6,0.8222222222222222,0.8231225296442688,0.8636363636363636,0.782608695652174,0.8221343873517787,0.8675889328063241,45,19,3,5,18,0.8273809523809524,9,False,70
0.20714285714285718,0.8571428571428572,0.65,0.6571428571428571,3,participant,36,spectral_baseline_6,0.7222222222222222,0.7213622291021672,0.7058823529411765,0.7368421052631579,0.7213622291021672,0.8173374613003096,36,12,5,5,14,0.7214285714285714,9,True,70
0.0714285714285714,0.9285714285714286,1.0,0.9375,3,participant,45,csp_4_empirical,0.9555555555555556,0.9555335968379447,0.9545454545454546,0.9565217391304348,0.9555335968379447,0.9980237154150198,45,21,1,1,22,0.9553571428571429,9,False,70
0.0,1.0,1.0,1.0,3,participant,36,csp_4_empirical,1.0,1.0,1.0,1.0,1.0,1.0,36,17,0,0,19,1.0,9,True,70
0.1339285714285715,0.7232142857142857,0.7946428571428572,0.6607142857142857,3,participant,45,spectral_baseline_6,0.7333333333333333,0.7322134387351779,0.6818181818181818,0.782608695652174,0.7321428571428572,0.865612648221344,45,15,7,5,18,0.7261904761904763,8,False,71
0.1250000000000001,0.7232142857142857,0.8333333333333334,0.7083333333333333,3,participant,37,spectral_baseline_6,0.7567567567567568,0.7529411764705882,0.7058823529411765,0.8,0.753880266075388,0.8441176470588235,37,12,5,4,16,0.7549603174603176,8,True,71
0.1517857142857143,0.875,0.7857142857142857,0.9375,3,participant,45,csp_4_empirical,0.8666666666666667,0.8695652173913043,1.0,0.7391304347826086,0.865,0.9624505928853755,45,22,0,6,17,0.8660714285714285,8,False,71
0.1964285714285714,0.8035714285714286,1.0,0.9166666666666667,3,participant,37,csp_4_empirical,0.8918918918918919,0.8955882352941176,0.9411764705882353,0.85,0.8918128654970761,0.95,37,16,1,3,17,0.9067460317460317,8,True,71
