subject,test_run,size,balanced_accuracy,fists_recall,feet_recall,variant_count,test_trial_count
51,10,22,0.75,1.0,0.5,2,14
51,10,26,0.6785714285714286,1.0,0.3571428571428571,2,14
51,10,28,0.6428571428571428,1.0,0.2857142857142857,1,14
51,14,14,0.5,0.14285714285714285,0.8571428571428571,2,14
51,14,18,0.5,0.7142857142857143,0.2857142857142857,2,14
51,14,22,0.5714285714285714,0.7857142857142857,0.3571428571428571,2,14
51,14,26,0.6071428571428571,0.8571428571428571,0.3571428571428571,2,14
51,14,28,0.5714285714285714,0.8571428571428571,0.2857142857142857,1,14
52,6,14,0.96875,1.0,0.9375,2,15
52,6,18,0.9375,1.0,0.875,2,15
52,6,22,0.9375,1.0,0.875,2,15
52,6,26,0.9375,1.0,0.875,2,15
52,6,28,0.9375,1.0,0.875,1,15
52,10,14,0.7232142857142858,0.5714285714285714,0.875,2,15
52,10,18,0.7633928571428572,0.7142857142857143,0.8125,2,15
52,10,22,0.7946428571428572,0.7142857142857143,0.875,2,15
52,10,26,0.7946428571428572,0.7142857142857143,0.875,2,15
52,10,28,0.7946428571428572,0.7142857142857143,0.875,1,15
52,14,14,0.8125,0.625,1.0,2,15
52,14,18,0.7321428571428572,0.75,0.7142857142857142,2,15
52,14,22,0.8035714285714286,0.75,0.8571428571428571,2,15
52,14,26,0.7991071428571429,0.8125,0.7857142857142857,2,15
52,14,28,0.7321428571428572,0.75,0.7142857142857143,1,15
53,6,14,0.3973214285714286,0.35714285714285715,0.4375,2,15
53,6,18,0.5848214285714286,0.3571428571428571,0.8125,2,15
53,6,22,0.5714285714285714,0.14285714285714285,1.0,2,15
53,6,26,0.5,0.0,1.0,2,15
53,6,28,0.5,0.0,1.0,1,15
53,10,14,0.4598214285714286,0.0625,0.8571428571428572,2,15
53,10,18,0.4464285714285714,0.25,0.6428571428571428,2,15
53,10,22,0.48214285714285715,0.25,0.7142857142857143,2,15
53,10,26,0.5401785714285714,0.4375,0.6428571428571428,2,15
53,10,28,0.4107142857142857,0.25,0.5714285714285714,1,15
53,14,14,0.5,1.0,0.0,2,15
53,14,18,0.6205357142857143,0.8125,0.42857142857142855,2,15
53,14,22,0.7366071428571429,0.6875,0.7857142857142857,2,15
53,14,26,0.7589285714285714,0.875,0.6428571428571428,2,15
53,14,28,0.5,1.0,0.0,1,15
54,6,14,0.6607142857142858,0.5714285714285714,0.75,2,15
54,6,18,0.5848214285714286,0.3571428571428571,0.8125,2,15
54,6,22,0.5803571428571428,0.2857142857142857,0.875,2,15
54,6,26,0.6205357142857143,0.42857142857142855,0.8125,2,15
54,6,28,0.7857142857142857,0.5714285714285714,1.0,1,15
54,10,14,0.6875,0.875,0.5,2,15
54,10,18,0.7857142857142857,1.0,0.5714285714285714,2,15
54,10,22,0.8214285714285714,1.0,0.6428571428571428,2,15
54,10,26,0.7008928571428572,0.6875,0.7142857142857143,2,15
54,10,28,0.5982142857142857,0.625,0.5714285714285714,1,15
54,14,14,0.7633928571428572,0.8125,0.7142857142857143,2,15
54,14,18,0.7008928571428572,0.6875,0.7142857142857143,2,15
54,14,22,0.7276785714285714,0.8125,0.6428571428571428,2,15
54,14,26,0.7589285714285714,0.875,0.6428571428571428,2,15
54,14,28,0.7946428571428572,0.875,0.7142857142857143,1,15
55,6,14,0.8571428571428572,1.0,0.7142857142857143,2,15
55,6,18,1.0,1.0,1.0,2,15
55,6,22,1.0,1.0,1.0,2,15
55,6,26,1.0,1.0,1.0,2,15
55,6,28,1.0,1.0,1.0,1,15
55,10,14,1.0,1.0,1.0,2,15
55,10,18,0.9642857142857143,1.0,0.9285714285714286,2,15
55,10,22,0.9330357142857143,0.9375,0.9285714285714286,2,15
55,10,26,0.9330357142857143,0.9375,0.9285714285714286,2,15
55,10,28,0.8660714285714286,0.875,0.8571428571428571,1,15
55,14,14,0.8348214285714286,0.8571428571428571,0.8125,2,15
55,14,18,0.9285714285714286,0.8571428571428571,1.0,2,15
55,14,22,0.9285714285714286,0.8571428571428571,1.0,2,15
55,14,26,0.9285714285714286,0.8571428571428571,1.0,2,15
55,14,28,0.9285714285714286,0.8571428571428571,1.0,1,15
56,6,14,0.6875,1.0,0.375,2,15
56,6,18,0.75,1.0,0.5,2,15
56,6,22,0.6785714285714286,0.8571428571428572,0.5,2,15
56,6,26,0.6428571428571429,0.7857142857142857,0.5,2,15
56,6,28,0.6785714285714286,0.8571428571428571,0.5,1,15
56,10,14,0.9285714285714286,1.0,0.8571428571428571,2,15
56,10,18,0.9017857142857143,0.875,0.9285714285714286,2,15
56,10,22,0.8705357142857143,0.8125,0.9285714285714286,2,15
56,10,26,0.90625,0.8125,1.0,2,15
56,10,28,0.9375,0.875,1.0,1,15
56,14,14,0.7142857142857142,1.0,0.42857142857142855,2,15
56,14,18,0.8214285714285714,1.0,0.6428571428571428,2,15
56,14,22,0.8571428571428572,1.0,0.7142857142857143,2,15
56,14,26,0.8928571428571429,1.0,0.7857142857142857,2,15
56,14,28,0.8571428571428572,1.0,0.7142857142857143,1,15
57,6,14,0.6964285714285714,0.6428571428571428,0.75,2,15
57,6,18,0.6696428571428572,0.7142857142857142,0.625,2,15
57,6,22,0.5625,0.5,0.625,2,15
57,6,26,0.6383928571428572,0.7142857142857142,0.5625,2,15
57,6,28,0.6785714285714286,0.8571428571428571,0.5,1,15
57,10,14,0.5089285714285714,0.14285714285714285,0.875,2,15
57,10,18,0.5982142857142857,0.5714285714285714,0.625,2,15
57,10,22,0.5892857142857143,0.4285714285714286,0.75,2,15
57,10,26,0.5178571428571428,0.2857142857142857,0.75,2,15
57,10,28,0.5892857142857143,0.42857142857142855,0.75,1,15
57,14,14,0.65625,0.3125,1.0,2,15
57,14,18,0.7098214285714286,0.5625,0.8571428571428572,2,15
57,14,22,0.6026785714285714,0.5625,0.6428571428571428,2,15
57,14,26,0.6696428571428572,0.625,0.7142857142857142,2,15
57,14,28,0.5982142857142857,0.625,0.5714285714285714,1,15
58,6,14,0.5,1.0,0.0,2,15
58,6,18,0.4955357142857143,0.9285714285714286,0.0625,2,15
58,6,22,0.5133928571428572,0.7142857142857143,0.3125,2,15
58,6,26,0.6071428571428572,0.7142857142857143,0.5,2,15
58,6,28,0.6696428571428572,0.7142857142857143,0.625,1,15
58,10,14,0.5892857142857143,0.75,0.42857142857142855,2,15
58,10,18,0.6160714285714286,0.875,0.3571428571428571,2,15
58,10,22,0.65625,0.8125,0.5,2,15
58,10,26,0.7589285714285714,0.875,0.6428571428571428,2,15
58,10,28,0.7946428571428572,0.875,0.7142857142857143,1,15
58,14,14,0.6964285714285714,0.75,0.6428571428571428,2,15
58,14,18,0.8660714285714286,0.875,0.8571428571428572,2,15
58,14,22,0.8660714285714286,0.875,0.8571428571428572,2,15
58,14,26,0.8660714285714286,0.875,0.8571428571428572,2,15
58,14,28,0.8660714285714286,0.875,0.8571428571428571,1,15
59,6,14,0.6026785714285714,0.5625,0.6428571428571428,2,15
59,6,18,0.5357142857142858,0.5,0.5714285714285714,2,15
59,6,22,0.4642857142857143,0.5,0.42857142857142855,2,15
59,6,26,0.4642857142857143,0.5,0.42857142857142855,2,15
59,6,28,0.4642857142857143,0.5,0.42857142857142855,1,15
59,10,14,0.5491071428571428,0.2857142857142857,0.8125,2,15
59,10,18,0.4821428571428571,0.21428571428571427,0.75,2,15
59,10,22,0.48660714285714285,0.2857142857142857,0.6875,2,15
59,10,26,0.5580357142857143,0.42857142857142855,0.6875,2,15
59,10,28,0.45535714285714285,0.2857142857142857,0.625,1,15
59,14,14,0.5357142857142858,0.5714285714285714,0.5,2,15
59,14,18,0.6294642857142858,0.5714285714285714,0.6875,2,15
59,14,22,0.5714285714285714,0.14285714285714285,1.0,2,15
59,14,26,0.5714285714285714,0.14285714285714285,1.0,2,15
59,14,28,0.5714285714285714,0.14285714285714285,1.0,1,15
60,6,14,0.8125,1.0,0.625,2,15
60,6,18,0.8125,1.0,0.625,2,15
60,6,22,0.875,1.0,0.75,2,15
60,6,26,0.875,1.0,0.75,2,15
60,6,28,0.875,1.0,0.75,1,15
60,10,14,0.5089285714285714,0.14285714285714285,0.875,2,15
60,10,18,0.6160714285714286,0.3571428571428571,0.875,2,15
60,10,22,0.6160714285714286,0.3571428571428571,0.875,2,15
60,10,26,0.6517857142857143,0.42857142857142855,0.875,2,15
60,10,28,0.6517857142857143,0.42857142857142855,0.875,1,15
60,14,14,0.6651785714285714,0.6428571428571428,0.6875,2,15
60,14,18,0.7053571428571429,0.7857142857142857,0.625,2,15
60,14,22,0.90625,1.0,0.8125,2,15
60,14,26,0.875,1.0,0.75,2,15
60,14,28,0.7946428571428572,0.7142857142857143,0.875,1,15
61,6,14,0.6428571428571428,0.5,0.7857142857142857,2,15
61,6,18,0.5178571428571429,0.25,0.7857142857142857,2,15
61,6,22,0.6116071428571429,0.4375,0.7857142857142857,2,15
61,6,26,0.5491071428571428,0.8125,0.2857142857142857,2,15
61,6,28,0.5892857142857143,0.75,0.42857142857142855,1,15
61,10,14,0.5803571428571429,0.375,0.7857142857142857,2,15
61,10,18,0.5848214285714286,0.3125,0.8571428571428571,2,15
61,10,22,0.6160714285714286,0.375,0.8571428571428572,2,15
61,10,26,0.5491071428571429,0.3125,0.7857142857142857,2,15
61,10,28,0.6160714285714286,0.375,0.8571428571428571,1,15
61,14,14,0.71875,0.9375,0.5,2,15
61,14,18,0.7053571428571429,0.625,0.7857142857142857,2,15
61,14,22,0.7276785714285714,0.8125,0.6428571428571428,2,15
61,14,26,0.6473214285714286,0.4375,0.8571428571428571,2,15
61,14,28,0.5535714285714286,0.25,0.8571428571428571,1,15
62,6,14,0.90625,0.8125,1.0,2,15
62,6,18,0.84375,0.6875,1.0,2,15
62,6,22,0.9285714285714286,1.0,0.8571428571428571,2,15
62,6,26,0.84375,0.6875,1.0,2,15
62,6,28,0.875,0.75,1.0,1,15
62,10,14,1.0,1.0,1.0,2,15
62,10,18,1.0,1.0,1.0,2,15
62,10,22,1.0,1.0,1.0,2,15
62,10,26,1.0,1.0,1.0,2,15
62,10,28,1.0,1.0,1.0,1,15
62,14,14,0.9375,0.875,1.0,2,15
62,14,18,0.9375,0.875,1.0,2,15
62,14,22,0.96875,0.9375,1.0,2,15
62,14,26,0.90625,0.8125,1.0,2,15
62,14,28,0.9375,0.875,1.0,1,15
63,6,14,0.6071428571428572,0.21428571428571427,1.0,2,15
63,6,18,0.5803571428571428,0.2857142857142857,0.875,2,15
63,6,22,0.5758928571428572,0.21428571428571427,0.9375,2,15
63,6,26,0.5,0.0,1.0,2,15
63,6,28,0.5,0.0,1.0,1,15
63,10,14,0.42410714285714285,0.0625,0.7857142857142857,2,15
63,10,18,0.5848214285714286,0.8125,0.3571428571428571,2,15
63,10,22,0.65625,0.8125,0.5,2,15
63,10,26,0.6964285714285714,0.75,0.6428571428571428,2,15
63,10,28,0.6160714285714286,0.375,0.8571428571428571,1,15
63,14,14,0.5,0.0,1.0,2,15
63,14,18,0.5044642857142857,0.07142857142857142,0.9375,2,15
63,14,22,0.5,0.0,1.0,2,15
63,14,26,0.5,0.0,1.0,2,15
63,14,28,0.5,0.0,1.0,1,15
64,6,14,0.5714285714285714,0.6428571428571428,0.5,2,14
64,6,18,0.5357142857142857,1.0,0.07142857142857142,2,14
64,6,22,0.6785714285714286,1.0,0.3571428571428571,2,14
64,6,26,0.3928571428571428,0.07142857142857142,0.7142857142857142,2,14
64,6,28,0.3571428571428571,0.14285714285714285,0.5714285714285714,1,14
64,10,14,0.39285714285714285,0.3571428571428571,0.4285714285714286,2,14
64,10,18,0.4285714285714286,0.2857142857142857,0.5714285714285714,2,14
64,10,22,0.4642857142857143,0.3571428571428571,0.5714285714285714,2,14
64,10,26,0.5,0.21428571428571427,0.7857142857142857,2,14
64,10,28,0.4285714285714286,0.14285714285714285,0.7142857142857143,1,14
64,14,14,0.6071428571428571,0.7142857142857142,0.5,2,14
64,14,18,0.5357142857142857,0.8571428571428572,0.21428571428571427,2,14
64,14,22,0.4642857142857143,0.42857142857142855,0.5,2,14
64,14,26,0.6071428571428571,0.6428571428571428,0.5714285714285714,2,14
64,14,28,0.6428571428571428,0.5714285714285714,0.7142857142857143,1,14
65,6,14,0.65625,0.8125,0.5,2,15
65,6,18,0.6517857142857143,0.375,0.9285714285714286,2,15
65,6,22,0.6696428571428572,0.625,0.7142857142857142,2,15
65,6,26,0.6026785714285714,0.5625,0.6428571428571428,2,15
65,6,28,0.5535714285714286,0.25,0.8571428571428571,1,15
65,10,14,0.5625,1.0,0.125,2,15
65,10,18,0.5044642857142858,0.5714285714285714,0.4375,2,15
65,10,22,0.4375,0.5,0.375,2,15
65,10,26,0.5357142857142858,0.5714285714285714,0.5,2,15
65,10,28,0.5446428571428572,0.7142857142857143,0.375,1,15
65,14,14,0.5669642857142857,0.5714285714285714,0.5625,2,15
65,14,18,0.5357142857142858,0.5714285714285714,0.5,2,15
65,14,22,0.6964285714285714,0.6428571428571428,0.75,2,15
65,14,26,0.5982142857142857,0.5714285714285714,0.625,2,15
65,14,28,0.39285714285714285,0.2857142857142857,0.5,1,15
66,6,14,0.4375,0.5,0.375,2,15
66,6,18,0.4776785714285714,0.6428571428571428,0.3125,2,15
66,6,22,0.5535714285714286,0.8571428571428571,0.25,2,15
66,6,26,0.5267857142857143,0.9285714285714286,0.125,2,15
66,6,28,0.5625,1.0,0.125,1,15
66,10,14,0.4285714285714286,0.5,0.3571428571428571,2,15
66,10,18,0.3973214285714286,0.4375,0.3571428571428571,2,15
66,10,22,0.4285714285714286,0.5,0.3571428571428571,2,15
66,10,26,0.4285714285714286,0.5,0.3571428571428571,2,15
66,10,28,0.4642857142857143,0.5,0.42857142857142855,1,15
66,14,14,0.5848214285714286,0.3571428571428571,0.8125,2,15
66,14,18,0.6294642857142858,0.5714285714285714,0.6875,2,15
66,14,22,0.7410714285714286,0.8571428571428572,0.625,2,15
66,14,26,0.7723214285714286,0.8571428571428571,0.6875,2,15
66,14,28,0.6696428571428572,0.7142857142857143,0.625,1,15
67,6,14,0.5,0.5,0.5,2,15
67,6,18,0.5,1.0,0.0,2,15
67,6,22,0.5,1.0,0.0,2,15
67,6,26,0.5,1.0,0.0,2,15
67,6,28,0.5,1.0,0.0,1,15
67,10,14,0.5,0.0,1.0,2,15
67,10,18,0.4955357142857143,0.0625,0.9285714285714286,2,15
67,10,22,0.53125,0.0625,1.0,2,15
67,10,26,0.5,0.0,1.0,2,15
67,10,28,0.5,0.0,1.0,1,15
67,14,14,0.45982142857142855,0.0625,0.8571428571428571,2,15
67,14,18,0.5178571428571429,0.25,0.7857142857142857,2,15
67,14,22,0.6071428571428572,0.5,0.7142857142857142,2,15
67,14,26,0.6160714285714286,0.375,0.8571428571428571,2,15
67,14,28,0.6071428571428572,0.5,0.7142857142857143,1,15
68,6,14,0.6607142857142858,0.5714285714285714,0.75,2,15
68,6,18,0.7633928571428572,0.7142857142857142,0.8125,2,15
68,6,22,0.5892857142857142,0.42857142857142855,0.75,2,15
68,6,26,0.6741071428571429,0.7857142857142857,0.5625,2,15
68,6,28,0.6071428571428572,0.7142857142857143,0.5,1,15
68,10,14,0.6383928571428572,0.5625,0.7142857142857142,2,15
68,10,18,0.6741071428571429,0.5625,0.7857142857142857,2,15
68,10,22,0.6473214285714286,0.4375,0.8571428571428571,2,15
68,10,26,0.5625,0.625,0.5,2,15
68,10,28,0.5178571428571428,0.75,0.2857142857142857,1,15
68,14,14,0.5714285714285714,0.6428571428571428,0.5,2,15
68,14,18,0.5178571428571429,0.7857142857142857,0.25,2,15
68,14,22,0.47767857142857145,0.6428571428571428,0.3125,2,15
68,14,26,0.5758928571428572,0.7142857142857142,0.4375,2,15
68,14,28,0.6160714285714286,0.8571428571428571,0.375,1,15
69,6,14,0.6294642857142857,0.6875,0.5714285714285714,2,15
69,6,18,0.65625,0.8125,0.5,2,15
69,6,22,0.6830357142857143,0.9375,0.42857142857142855,2,15
69,6,26,0.6517857142857143,0.875,0.42857142857142855,2,15
69,6,28,0.6517857142857143,0.875,0.42857142857142855,1,15
69,10,14,0.5892857142857142,0.42857142857142855,0.75,2,15
69,10,18,0.5982142857142857,0.5714285714285714,0.625,2,15
69,10,22,0.5892857142857143,0.42857142857142855,0.75,2,15
69,10,26,0.6919642857142858,0.5714285714285714,0.8125,2,15
69,10,28,0.6071428571428572,0.7142857142857143,0.5,1,15
69,14,14,0.5178571428571428,0.2857142857142857,0.75,2,15
69,14,18,0.5892857142857143,0.42857142857142855,0.75,2,15
69,14,22,0.6294642857142858,0.5714285714285714,0.6875,2,15
69,14,26,0.6071428571428572,0.7142857142857143,0.5,2,15
69,14,28,0.6071428571428572,0.7142857142857143,0.5,1,15
70,6,14,0.9375,0.875,1.0,2,15
70,6,18,0.875,0.75,1.0,2,15
70,6,22,0.8392857142857143,0.75,0.9285714285714286,2,15
70,6,26,0.9375,0.875,1.0,2,15
70,6,28,1.0,1.0,1.0,1,15
70,10,14,0.7544642857142857,0.9375,0.5714285714285714,2,15
70,10,18,0.9285714285714286,1.0,0.8571428571428571,2,15
70,10,22,1.0,1.0,1.0,2,15
70,10,26,0.9285714285714286,1.0,0.8571428571428571,2,15
70,10,28,0.9285714285714286,1.0,0.8571428571428571,1,15
70,14,14,0.9375,1.0,0.875,2,15
70,14,18,0.9375,1.0,0.875,2,15
70,14,22,0.9375,1.0,0.875,2,15
70,14,26,0.96875,1.0,0.9375,2,15
70,14,28,1.0,1.0,1.0,1,15
71,6,14,0.90625,0.8125,1.0,2,15
71,6,18,0.9375,0.875,1.0,2,15
71,6,22,0.9375,0.875,1.0,2,15
71,6,26,0.9375,0.875,1.0,2,15
71,6,28,0.9375,0.875,1.0,1,15
71,10,14,0.7410714285714286,0.625,0.8571428571428571,2,15
71,10,18,0.7410714285714286,0.625,0.8571428571428571,2,15
71,10,22,0.7767857142857143,0.625,0.9285714285714286,2,15
71,10,26,0.7723214285714286,0.6875,0.8571428571428571,2,15
71,10,28,0.8035714285714286,0.75,0.8571428571428571,1,15
71,14,14,0.7857142857142857,0.5714285714285714,1.0,2,15
71,14,18,0.7857142857142857,0.5714285714285714,1.0,2,15
71,14,22,0.7857142857142857,0.5714285714285714,1.0,2,15
71,14,26,0.7857142857142857,0.5714285714285714,1.0,2,15
71,14,28,0.7857142857142857,0.5714285714285714,1.0,1,15
72,6,14,1.0,1.0,1.0,2,14
72,6,18,1.0,1.0,1.0,2,14
72,6,22,1.0,1.0,1.0,2,14
72,6,26,1.0,1.0,1.0,2,14
72,6,28,1.0,1.0,1.0,1,14
72,10,14,0.9285714285714286,1.0,0.8571428571428571,2,14
72,10,18,0.9285714285714286,1.0,0.8571428571428571,2,14
72,10,22,0.9285714285714286,1.0,0.8571428571428571,2,14
72,10,26,0.9285714285714286,1.0,0.8571428571428571,2,14
72,10,28,0.9285714285714286,1.0,0.8571428571428571,1,14
72,14,14,1.0,1.0,1.0,2,14
72,14,18,1.0,1.0,1.0,2,14
72,14,22,1.0,1.0,1.0,2,14
72,14,26,1.0,1.0,1.0,2,14
72,14,28,1.0,1.0,1.0,1,14
73,6,14,0.8571428571428571,0.8571428571428571,0.8571428571428571,2,14
73,6,18,0.8928571428571429,0.7857142857142857,1.0,2,14
73,6,22,0.8928571428571429,0.7857142857142857,1.0,2,14
73,6,26,0.9285714285714286,0.8571428571428571,1.0,2,14
73,6,28,0.8571428571428572,0.7142857142857143,1.0,1,14
73,10,14,0.6428571428571428,0.5,0.7857142857142857,2,14
73,10,18,0.5714285714285714,0.42857142857142855,0.7142857142857143,2,14
73,10,22,0.75,0.9285714285714286,0.5714285714285714,2,14
73,10,26,0.7857142857142857,1.0,0.5714285714285714,2,14
73,10,28,0.7857142857142857,1.0,0.5714285714285714,1,14
73,14,14,0.8571428571428572,0.7142857142857142,1.0,2,14
73,14,18,0.7857142857142857,0.7142857142857143,0.8571428571428571,2,14
73,14,22,0.8928571428571428,0.8571428571428571,0.9285714285714286,2,14
73,14,26,0.8571428571428572,0.7857142857142857,0.9285714285714286,2,14
73,14,28,0.8571428571428571,0.8571428571428571,0.8571428571428571,1,14
74,6,14,0.5,0.0,1.0,2,14
74,6,18,0.5357142857142857,0.07142857142857142,1.0,2,14
74,6,22,0.4642857142857143,0.07142857142857142,0.8571428571428572,2,14
74,6,26,0.4642857142857143,0.5714285714285714,0.35714285714285715,2,14
74,6,28,0.5714285714285714,0.5714285714285714,0.5714285714285714,1,14
74,10,14,0.5,1.0,0.0,2,14
74,10,18,0.5,1.0,0.0,2,14
74,10,22,0.5714285714285714,0.8571428571428572,0.2857142857142857,2,14
74,10,26,0.4642857142857143,0.42857142857142855,0.5,2,14
74,10,28,0.5,0.0,1.0,1,14
74,14,14,0.4285714285714286,0.07142857142857142,0.7857142857142857,2,14
74,14,18,0.4642857142857143,0.07142857142857142,0.8571428571428571,2,14
74,14,22,0.4642857142857143,0.0,0.9285714285714286,2,14
74,14,26,0.4642857142857143,0.0,0.9285714285714286,2,14
74,14,28,0.42857142857142855,0.0,0.8571428571428571,1,14
75,6,14,0.7589285714285714,0.6428571428571428,0.875,2,15
75,6,18,0.7723214285714286,0.8571428571428571,0.6875,2,15
75,6,22,0.78125,1.0,0.5625,2,15
75,6,26,0.7455357142857143,0.9285714285714286,0.5625,2,15
75,6,28,0.8035714285714286,0.8571428571428571,0.75,1,15
75,10,14,0.42410714285714285,0.2857142857142857,0.5625,2,15
75,10,18,0.4285714285714286,0.3571428571428571,0.5,2,15
75,10,22,0.4285714285714286,0.3571428571428571,0.5,2,15
75,10,26,0.4642857142857143,0.42857142857142855,0.5,2,15
75,10,28,0.4642857142857143,0.42857142857142855,0.5,1,15
75,14,14,0.5803571428571429,0.7857142857142857,0.375,2,15
75,14,18,0.5803571428571429,0.7857142857142857,0.375,2,15
75,14,22,0.5401785714285714,0.6428571428571428,0.4375,2,15
75,14,26,0.7321428571428572,0.7142857142857143,0.75,2,15
75,14,28,0.8035714285714286,0.8571428571428571,0.75,1,15
76,6,14,0.5,1.0,0.0,2,14
76,6,18,0.5,1.0,0.0,2,14
76,6,22,0.4642857142857143,0.9285714285714286,0.0,2,14
76,6,26,0.5,1.0,0.0,2,14
76,6,28,0.5,1.0,0.0,1,14
76,10,14,0.6785714285714285,0.5714285714285714,0.7857142857142857,2,14
76,10,18,0.6071428571428571,0.35714285714285715,0.8571428571428571,2,14
76,10,22,0.5714285714285714,0.5,0.6428571428571428,2,14
76,10,26,0.5357142857142857,0.7857142857142857,0.2857142857142857,2,14
76,10,28,0.5714285714285714,0.8571428571428571,0.2857142857142857,1,14
76,14,14,0.42857142857142855,0.7142857142857142,0.14285714285714285,2,14
76,14,18,0.39285714285714285,0.5714285714285714,0.21428571428571427,2,14
76,14,22,0.4642857142857143,0.42857142857142855,0.5,2,14
76,14,26,0.5,0.42857142857142855,0.5714285714285714,2,14
76,14,28,0.5,0.42857142857142855,0.5714285714285714,1,14
77,6,14,0.5,0.0,1.0,2,15
77,6,18,0.5,0.0,1.0,2,15
77,6,22,0.5,0.0,1.0,2,15
77,6,26,0.5,0.0,1.0,2,15
77,6,28,0.5714285714285714,0.14285714285714285,1.0,1,15
77,10,14,0.4107142857142857,0.5714285714285714,0.25,2,15
77,10,18,0.5491071428571429,0.7857142857142857,0.3125,2,15
77,10,22,0.4776785714285714,0.6428571428571428,0.3125,2,15
77,10,26,0.5446428571428572,0.7142857142857143,0.375,2,15
77,10,28,0.4107142857142857,0.5714285714285714,0.25,1,15
77,14,14,0.5758928571428571,0.9375,0.21428571428571427,2,15
77,14,18,0.5089285714285714,0.875,0.14285714285714285,2,15
77,14,22,0.5491071428571428,0.8125,0.2857142857142857,2,15
77,14,26,0.4330357142857143,0.4375,0.42857142857142855,2,15
77,14,28,0.5892857142857143,0.75,0.42857142857142855,1,15
78,6,14,0.3794642857142857,0.6875,0.07142857142857142,2,15
78,6,18,0.4642857142857143,0.5,0.4285714285714286,2,15
78,6,22,0.41964285714285715,0.625,0.21428571428571427,2,15
78,6,26,0.53125,0.5625,0.5,2,15
78,6,28,0.5446428571428572,0.375,0.7142857142857143,1,15
78,10,14,0.40625,0.0,0.8125,2,15
78,10,18,0.36160714285714285,0.2857142857142857,0.4375,2,15
78,10,22,0.4419642857142857,0.5714285714285714,0.3125,2,15
78,10,26,0.4464285714285714,0.6428571428571428,0.25,2,15
78,10,28,0.41964285714285715,0.7142857142857143,0.125,1,15
78,14,14,0.5758928571428571,0.21428571428571427,0.9375,2,15
78,14,18,0.6160714285714286,0.3571428571428571,0.875,2,15
78,14,22,0.49107142857142855,0.3571428571428571,0.625,2,15
78,14,26,0.5178571428571428,0.2857142857142857,0.75,2,15
78,14,28,0.5803571428571428,0.2857142857142857,0.875,1,15
79,6,14,0.6919642857142857,0.5714285714285714,0.8125,2,15
79,6,18,0.6205357142857143,0.42857142857142855,0.8125,2,15
79,6,22,0.7901785714285714,0.6428571428571428,0.9375,2,15
79,6,26,0.7589285714285714,0.6428571428571428,0.875,2,15
79,6,28,0.7232142857142857,0.5714285714285714,0.875,1,15
79,10,14,0.5,1.0,0.0,2,15
79,10,18,0.5,1.0,0.0,2,15
79,10,22,0.4642857142857143,0.9285714285714286,0.0,2,15
79,10,26,0.5267857142857143,0.9285714285714286,0.125,2,15
79,10,28,0.49107142857142855,0.8571428571428571,0.125,1,15
79,14,14,0.5535714285714286,0.8571428571428571,0.25,2,15
79,14,18,0.5848214285714286,0.8571428571428571,0.3125,2,15
79,14,22,0.5535714285714286,0.8571428571428571,0.25,2,15
79,14,26,0.5803571428571429,0.7857142857142857,0.375,2,15
79,14,28,0.5446428571428572,0.7142857142857143,0.375,1,15
80,6,14,0.7455357142857143,0.5625,0.9285714285714286,2,15
80,6,18,0.8080357142857143,0.6875,0.9285714285714286,2,15
80,6,22,0.75,0.5,1.0,2,15
80,6,26,0.65625,0.3125,1.0,2,15
80,6,28,0.625,0.25,1.0,1,15
80,10,14,0.6026785714285714,0.5625,0.6428571428571428,2,15
80,10,18,0.625,0.25,1.0,2,15
80,10,22,0.6830357142857142,0.9375,0.42857142857142855,2,15
80,10,26,0.75,1.0,0.5,2,15
80,10,28,0.7142857142857143,1.0,0.42857142857142855,1,15
80,14,14,0.7410714285714286,0.625,0.8571428571428572,2,15
80,14,18,0.6473214285714286,0.4375,0.8571428571428571,2,15
80,14,22,0.8660714285714286,0.875,0.8571428571428571,2,15
80,14,26,0.8973214285714286,0.9375,0.8571428571428571,2,15
80,14,28,0.7321428571428572,0.75,0.7142857142857143,1,15
81,6,14,0.5044642857142857,0.07142857142857142,0.9375,2,15
81,6,18,0.46875,0.0,0.9375,2,15
81,6,22,0.5089285714285714,0.14285714285714285,0.875,2,15
81,6,26,0.46875,0.0,0.9375,2,15
81,6,28,0.4375,0.0,0.875,1,15
81,10,14,0.5803571428571429,0.375,0.7857142857142857,2,15
81,10,18,0.5892857142857143,0.25,0.9285714285714286,2,15
81,10,22,0.65625,0.3125,1.0,2,15
81,10,26,0.65625,0.3125,1.0,2,15
81,10,28,0.625,0.25,1.0,1,15
81,14,14,0.45535714285714285,0.2857142857142857,0.625,2,15
81,14,18,0.6607142857142858,0.5714285714285714,0.75,2,15
81,14,22,0.6964285714285714,0.6428571428571428,0.75,2,15
81,14,26,0.6964285714285714,0.6428571428571428,0.75,2,15
81,14,28,0.5982142857142857,0.5714285714285714,0.625,1,15
82,6,14,0.7232142857142858,0.875,0.5714285714285714,2,15
82,6,18,0.6875,0.875,0.5,2,15
82,6,22,0.5535714285714286,0.75,0.3571428571428571,2,15
82,6,26,0.6205357142857142,0.8125,0.42857142857142855,2,15
82,6,28,0.7142857142857143,1.0,0.42857142857142855,1,15
82,10,14,0.5178571428571428,0.75,0.2857142857142857,2,15
82,10,18,0.4375,0.875,0.0,2,15
