balanced_accuracy_run_10,balanced_accuracy_run_14,balanced_accuracy_run_6,feet_recall,fists_recall,group_observational_unit,model,pooled_accuracy,pooled_balanced_accuracy,primary_mean_run_balanced_accuracy,subject,target_adaptation_used,trial_count,true_feet_predicted_feet,true_feet_predicted_fists,true_fists_predicted_feet,true_fists_predicted_fists,zero_shot
0.7946428571428572,0.6785714285714286,0.6607142857142857,0.5909090909090909,0.8260869565217391,participant,csp_4_empirical,0.7111111111111111,0.708498023715415,0.7113095238095237,44,False,45,13,9,4,19,True
0.7142857142857143,0.7410714285714286,0.5357142857142857,0.6190476190476191,0.7083333333333334,participant,spectral_baseline_6,0.6666666666666666,0.6636904761904763,0.6636904761904762,45,False,45,13,8,7,17,True
0.5,0.5,0.6875,0.3333333333333333,0.7916666666666666,participant,csp_4_empirical,0.5777777777777777,0.5625,0.5625,45,False,45,7,14,5,19,True
0.41964285714285715,0.42857142857142855,0.7142857142857143,0.17391304347826086,0.8636363636363636,participant,spectral_baseline_6,0.5111111111111111,0.5187747035573123,0.5208333333333334,46,False,45,4,19,3,19,True
0.6071428571428572,0.5178571428571428,0.6696428571428572,0.6521739130434783,0.5454545454545454,participant,csp_4_empirical,0.6,0.5988142292490118,0.5982142857142857,46,False,45,15,8,10,12,True
0.4017857142857143,0.3214285714285714,0.5178571428571428,0.2727272727272727,0.5652173913043478,participant,spectral_baseline_6,0.4222222222222222,0.41897233201581024,0.4136904761904761,47,False,45,6,16,10,13,True
0.48214285714285715,0.4375,0.5714285714285714,0.13636363636363635,0.8695652173913043,participant,csp_4_empirical,0.5111111111111111,0.5029644268774703,0.49702380952380953,47,False,45,3,19,3,20,True
0.5357142857142857,0.4732142857142857,0.39285714285714285,0.47619047619047616,0.4583333333333333,participant,spectral_baseline_6,0.4666666666666667,0.46726190476190477,0.4672619047619048,48,False,45,10,11,13,11,True
0.4375,0.5,0.5,0.0,0.9583333333333334,participant,csp_4_empirical,0.5111111111111111,0.4791666666666667,0.4791666666666667,48,False,45,0,21,1,23,True
0.5446428571428572,0.625,0.5625,0.25,0.9047619047619048,participant,spectral_baseline_6,0.5555555555555556,0.5773809523809523,0.5773809523809524,49,False,45,6,18,2,19,True
0.5714285714285714,0.5,0.4375,0.9583333333333334,0.047619047619047616,participant,csp_4_empirical,0.5333333333333333,0.5029761904761905,0.5029761904761905,49,False,45,23,1,20,1,True
0.5178571428571428,0.5892857142857143,0.5357142857142857,0.42857142857142855,0.6666666666666666,participant,spectral_baseline_6,0.5555555555555556,0.5476190476190476,0.5476190476190476,50,False,45,9,12,8,16,True
0.5714285714285714,0.5,0.5,0.047619047619047616,1.0,participant,csp_4_empirical,0.5555555555555556,0.5238095238095238,0.5238095238095238,50,False,45,1,20,0,24,True
0.5714285714285714,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.6666666666666666,participant,spectral_baseline_6,0.47619047619047616,0.47619047619047616,0.4761904761904762,51,False,42,6,15,7,14,True
0.42857142857142855,0.6428571428571428,0.35714285714285715,0.42857142857142855,0.5238095238095238,participant,csp_4_empirical,0.47619047619047616,0.47619047619047616,0.4761904761904761,51,False,42,9,12,10,11,True
0.7946428571428572,0.7232142857142857,0.8125,0.6956521739130435,0.8636363636363636,participant,spectral_baseline_6,0.7777777777777778,0.7796442687747036,0.7767857142857143,52,False,45,16,7,3,19,True
0.6785714285714286,0.7232142857142857,0.7232142857142857,0.6521739130434783,0.7727272727272727,participant,csp_4_empirical,0.7111111111111111,0.7124505928853755,0.7083333333333334,52,False,45,15,8,5,17,True
0.5714285714285714,0.6607142857142857,0.6785714285714286,0.4090909090909091,0.8695652173913043,participant,spectral_baseline_6,0.6444444444444445,0.6393280632411067,0.6369047619047619,53,False,45,9,13,3,20,True
0.7142857142857143,0.5,0.5625,0.18181818181818182,1.0,participant,csp_4_empirical,0.6,0.5909090909090909,0.5922619047619048,53,False,45,4,18,0,23,True
0.5,0.5625,0.5,1.0,0.043478260869565216,participant,spectral_baseline_6,0.5111111111111111,0.5217391304347826,0.5208333333333334,54,False,45,22,0,22,1,True
0.5,0.5,0.5,1.0,0.0,participant,csp_4_empirical,0.4888888888888889,0.5,0.5,54,False,45,22,0,23,0,True
0.4017857142857143,0.6607142857142857,0.4107142857142857,0.5909090909090909,0.391304347826087,participant,spectral_baseline_6,0.4888888888888889,0.491106719367589,0.49107142857142855,55,False,45,13,9,14,9,True
0.7142857142857143,0.625,0.5714285714285714,0.2727272727272727,1.0,participant,csp_4_empirical,0.6444444444444445,0.6363636363636364,0.6369047619047619,55,False,45,6,16,0,23,True
0.49107142857142855,0.5625,0.7142857142857143,0.9545454545454546,0.21739130434782608,participant,spectral_baseline_6,0.5777777777777777,0.5859683794466404,0.5892857142857143,56,False,45,21,1,18,5,True
0.5,0.5,0.5,0.0,1.0,participant,csp_4_empirical,0.5111111111111111,0.5,0.5,56,False,45,0,22,0,23,True
0.5446428571428572,0.3839285714285714,0.4732142857142857,0.30434782608695654,0.6363636363636364,participant,spectral_baseline_6,0.4666666666666667,0.47035573122529645,0.4672619047619047,57,False,45,7,16,8,14,True
0.5714285714285714,0.42857142857142855,0.5,0.9565217391304348,0.045454545454545456,participant,csp_4_empirical,0.5111111111111111,0.5009881422924901,0.5,57,False,45,22,1,21,1,True
0.45535714285714285,0.4642857142857143,0.4017857142857143,0.36363636363636365,0.5217391304347826,participant,spectral_baseline_6,0.4444444444444444,0.4426877470355731,0.4404761904761905,58,False,45,8,14,11,12,True
0.7142857142857143,0.5089285714285714,0.6785714285714286,0.36363636363636365,0.9130434782608695,participant,csp_4_empirical,0.6444444444444445,0.6383399209486166,0.6339285714285714,58,False,45,8,14,2,21,True
0.3214285714285714,0.5892857142857143,0.45535714285714285,0.5217391304347826,0.4090909090909091,participant,spectral_baseline_6,0.4666666666666667,0.4654150197628458,0.4553571428571428,59,False,45,12,11,13,9,True
0.6875,0.48214285714285715,0.6517857142857143,0.34782608695652173,0.8636363636363636,participant,csp_4_empirical,0.6,0.6057312252964426,0.6071428571428572,59,False,45,8,15,3,19,True
0.6607142857142857,0.7946428571428572,0.5982142857142857,0.75,0.6190476190476191,participant,spectral_baseline_6,0.6888888888888889,0.6845238095238095,0.6845238095238096,60,False,45,18,6,8,13,True
0.6071428571428572,0.8125,0.6875,0.5,0.9047619047619048,participant,csp_4_empirical,0.6888888888888889,0.7023809523809523,0.7023809523809524,60,False,45,12,12,2,19,True
