subject,method,qc_sensitivity,primary_mean_scenario_test_run_balanced_accuracy,scenario_test_run_balanced_accuracy_range,pooled_accuracy,fists_recall,feet_recall,trial_prediction_appearances,group_observational_unit
5,source_csp_target_lda_target_scaler,True,0.5411706349206349,0.31249999999999994,0.5,0.6388888888888888,0.35294117647058826,70,participant
5,target_csp_empirical,False,0.6294642857142857,0.3035714285714286,0.6333333333333333,0.5217391304347826,0.75,90,participant
5,target_csp_empirical,True,0.6483134920634921,0.375,0.6714285714285714,0.5277777777777778,0.8235294117647058,70,participant
5,target_csp_ledoit_wolf,False,0.5357142857142857,0.35714285714285715,0.5444444444444444,0.5217391304347826,0.5681818181818182,90,participant
5,target_csp_ledoit_wolf,True,0.5307539682539683,0.39285714285714285,0.5714285714285714,0.5277777777777778,0.6176470588235294,70,participant
6,source_zero_shot,False,0.5684523809523809,0.29464285714285715,0.5777777777777777,0.22727272727272727,0.9130434782608695,90,participant
6,source_zero_shot,True,0.572420634920635,0.29464285714285715,0.5909090909090909,0.23809523809523808,0.9130434782608695,88,participant
6,source_csp_target_lda_source_scaler,False,0.5491071428571429,0.4642857142857143,0.5555555555555556,0.5681818181818182,0.5434782608695652,90,participant
6,source_csp_target_lda_source_scaler,True,0.5471230158730158,0.4642857142857143,0.5568181818181818,0.5714285714285714,0.5434782608695652,88,participant
6,source_csp_target_lda_target_scaler,False,0.5491071428571429,0.4642857142857143,0.5555555555555556,0.5681818181818182,0.5434782608695652,90,participant
6,source_csp_target_lda_target_scaler,True,0.5471230158730158,0.4642857142857143,0.5568181818181818,0.5714285714285714,0.5434782608695652,88,participant
6,target_csp_empirical,False,0.4583333333333333,0.1160714285714286,0.45555555555555555,0.6590909090909091,0.2608695652173913,90,participant
6,target_csp_empirical,True,0.44642857142857145,0.1875,0.4431818181818182,0.6428571428571429,0.2608695652173913,88,participant
6,target_csp_ledoit_wolf,False,0.5029761904761905,0.375,0.5,0.7954545454545454,0.21739130434782608,90,participant
6,target_csp_ledoit_wolf,True,0.5089285714285715,0.3392857142857143,0.5,0.8095238095238095,0.21739130434782608,88,participant
7,source_zero_shot,False,0.8869047619047619,0.2053571428571428,0.8888888888888888,0.8636363636363636,0.9130434782608695,90,participant
7,source_zero_shot,True,0.9206349206349206,0.15476190476190477,0.918918918918919,0.8888888888888888,0.9473684210526315,74,participant
7,source_csp_target_lda_source_scaler,False,0.8958333333333334,0.1428571428571428,0.9,0.9090909090909091,0.8913043478260869,90,participant
7,source_csp_target_lda_source_scaler,True,0.9138888888888891,0.16666666666666674,0.918918918918919,0.9722222222222222,0.868421052631579,74,participant
7,source_csp_target_lda_target_scaler,False,0.8958333333333334,0.1428571428571428,0.9,0.9090909090909091,0.8913043478260869,90,participant
7,source_csp_target_lda_target_scaler,True,0.9138888888888891,0.16666666666666674,0.918918918918919,0.9722222222222222,0.868421052631579,74,participant
7,target_csp_empirical,False,0.8973214285714287,0.2142857142857143,0.9,0.8636363636363636,0.9347826086956522,90,participant
7,target_csp_empirical,True,0.8992063492063492,0.19999999999999996,0.9054054054054054,0.8888888888888888,0.9210526315789473,74,participant
7,target_csp_ledoit_wolf,False,0.8883928571428572,0.2142857142857143,0.8888888888888888,0.8636363636363636,0.9130434782608695,90,participant
7,target_csp_ledoit_wolf,True,0.8873015873015873,0.22619047619047616,0.8918918918918919,0.8888888888888888,0.8947368421052632,74,participant
8,source_zero_shot,False,0.6428571428571428,0.3125,0.6444444444444445,0.5217391304347826,0.7727272727272727,90,participant
8,source_zero_shot,True,0.5750000000000001,0.42500000000000004,0.6,0.5,0.7272727272727273,50,participant
8,source_csp_target_lda_source_scaler,False,0.8854166666666669,0.1964285714285714,0.8888888888888888,0.9565217391304348,0.8181818181818182,90,participant
