subject,method,calibration_size,qc_sensitivity,primary_mean_test_run_balanced_accuracy,pooled_accuracy,fists_recall,feet_recall,trial_prediction_appearances,group_observational_unit
49,threshold,4,False,0.6309523809523809,0.6333333333333333,0.5952380952380952,0.6666666666666666,90,participant
49,threshold,4,True,0.6220238095238096,0.627906976744186,0.575,0.6739130434782609,86,participant
49,threshold,8,False,0.6741071428571428,0.6666666666666666,0.7857142857142857,0.5625,90,participant
49,threshold,8,True,0.6820436507936508,0.6744186046511628,0.775,0.5869565217391305,86,participant
49,threshold,12,False,0.6443452380952381,0.6333333333333333,0.8095238095238095,0.4791666666666667,90,participant
49,threshold,12,True,0.654265873015873,0.6395348837209303,0.8,0.5,86,participant
49,threshold,14,False,0.6532738095238094,0.6444444444444445,0.7857142857142857,0.5208333333333334,90,participant
49,threshold,14,True,0.6612103174603176,0.6511627906976745,0.775,0.5434782608695652,86,participant
50,threshold,0,False,0.5238095238095238,0.5555555555555556,1.0,0.047619047619047616,90,participant
50,threshold,0,True,0.5,0.5135135135135135,1.0,0.0,74,participant
50,threshold,4,False,0.5342261904761905,0.5555555555555556,0.8541666666666666,0.21428571428571427,90,participant
50,threshold,4,True,0.5357142857142857,0.527027027027027,0.8421052631578947,0.19444444444444445,74,participant
50,threshold,8,False,0.41071428571428564,0.4111111111111111,0.4166666666666667,0.40476190476190477,90,participant
50,threshold,8,True,0.4222222222222222,0.40540540540540543,0.42105263157894735,0.3888888888888889,74,participant
50,threshold,12,False,0.5074404761904762,0.5333333333333333,0.8958333333333334,0.11904761904761904,90,participant
50,threshold,12,True,0.49960317460317466,0.5,0.8947368421052632,0.08333333333333333,74,participant
50,threshold,14,False,0.5074404761904762,0.5333333333333333,0.8958333333333334,0.11904761904761904,90,participant
50,threshold,14,True,0.49960317460317466,0.5,0.8947368421052632,0.08333333333333333,74,participant
51,threshold,0,False,0.4761904761904761,0.47619047619047616,0.5238095238095238,0.42857142857142855,84,participant
51,threshold,0,True,0.5944444444444444,0.6521739130434783,0.6153846153846154,0.7,46,participant
51,threshold,4,False,0.5238095238095238,0.5238095238095238,0.4523809523809524,0.5952380952380952,84,participant
51,threshold,4,True,0.6472222222222223,0.6521739130434783,0.5,0.85,46,participant
51,threshold,8,False,0.5119047619047619,0.5119047619047619,0.5,0.5238095238095238,84,participant
51,threshold,8,True,0.6097222222222222,0.6304347826086957,0.5384615384615384,0.75,46,participant
51,threshold,12,False,0.5119047619047619,0.5119047619047619,0.5,0.5238095238095238,84,participant
51,threshold,12,True,0.6097222222222222,0.6304347826086957,0.5384615384615384,0.75,46,participant
51,threshold,14,False,0.5238095238095237,0.5238095238095238,0.5238095238095238,0.5238095238095238,84,participant
51,threshold,14,True,0.6263888888888888,0.6521739130434783,0.5769230769230769,0.75,46,participant
52,threshold,0,False,0.7083333333333334,0.7111111111111111,0.7727272727272727,0.6521739130434783,90,participant
52,threshold,0,True,0.7087301587301588,0.7,0.7619047619047619,0.631578947368421,80,participant
52,threshold,4,False,0.6830357142857143,0.6777777777777778,0.6818181818181818,0.6739130434782609,90,participant
52,threshold,4,True,0.6903769841269841,0.675,0.6904761904761905,0.6578947368421053,80,participant
52,threshold,8,False,0.6666666666666666,0.6666666666666666,0.5909090909090909,0.7391304347826086,90,participant
52,threshold,8,True,0.6698412698412698,0.65,0.5952380952380952,0.7105263157894737,80,participant
52,threshold,12,False,0.65625,0.6555555555555556,0.5909090909090909,0.717391304347826,90,participant
52,threshold,12,True,0.6531746031746032,0.6375,0.5952380952380952,0.6842105263157895,80,participant
52,threshold,14,False,0.6443452380952381,0.6444444444444445,0.5909090909090909,0.6956521739130435,90,participant
52,threshold,14,True,0.6392857142857142,0.625,0.5952380952380952,0.6578947368421053,80,participant
53,threshold,0,False,0.5922619047619048,0.6,1.0,0.18181818181818182,90,participant
53,threshold,0,True,0.5922619047619048,0.6046511627906976,1.0,0.19047619047619047,86,participant
53,threshold,4,False,0.5505952380952381,0.5555555555555556,0.5,0.6136363636363636,90,participant
53,threshold,4,True,0.5659722222222222,0.5697674418604651,0.5227272727272727,0.6190476190476191,86,participant
53,threshold,8,False,0.5595238095238095,0.5666666666666667,0.6956521739130435,0.4318181818181818,90,participant
53,threshold,8,True,0.5600198412698413,0.5697674418604651,0.7045454545454546,0.42857142857142855,86,participant
53,threshold,12,False,0.5595238095238095,0.5666666666666667,0.717391304347826,0.4090909090909091,90,participant
53,threshold,12,True,0.5615079365079365,0.5697674418604651,0.7272727272727273,0.40476190476190477,86,participant
53,threshold,14,False,0.5595238095238095,0.5666666666666667,0.717391304347826,0.4090909090909091,90,participant
53,threshold,14,True,0.5615079365079365,0.5697674418604651,0.7272727272727273,0.40476190476190477,86,participant
54,threshold,0,False,0.5,0.4888888888888889,0.0,1.0,90,participant
54,threshold,0,True,0.5,0.4864864864864865,0.0,1.0,74,participant
54,threshold,4,False,0.662202380952381,0.6555555555555556,0.5652173913043478,0.75,90,participant
54,threshold,4,True,0.6874007936507938,0.6621621621621622,0.5263157894736842,0.8055555555555556,74,participant
54,threshold,8,False,0.662202380952381,0.6555555555555556,0.45652173913043476,0.8636363636363636,90,participant
54,threshold,8,True,0.6999007936507936,0.6756756756756757,0.42105263157894735,0.9444444444444444,74,participant
54,threshold,12,False,0.6815476190476191,0.6777777777777778,0.6086956521739131,0.75,90,participant
54,threshold,12,True,0.7231150793650795,0.7027027027027027,0.5789473684210527,0.8333333333333334,74,participant
54,threshold,14,False,0.6815476190476191,0.6777777777777778,0.6086956521739131,0.75,90,participant
54,threshold,14,True,0.7231150793650795,0.7027027027027027,0.5789473684210527,0.8333333333333334,74,participant
55,threshold,0,False,0.6369047619047619,0.6444444444444445,1.0,0.2727272727272727,90,participant
55,threshold,0,True,0.6488095238095238,0.6590909090909091,1.0,0.2857142857142857,88,participant
55,threshold,4,False,0.8288690476190478,0.8333333333333334,0.8913043478260869,0.7727272727272727,90,participant
55,threshold,4,True,0.8506944444444443,0.8522727272727273,0.8913043478260869,0.8095238095238095,88,participant
55,threshold,8,False,0.8735119047619048,0.8777777777777778,0.9347826086956522,0.8181818181818182,90,participant
55,threshold,8,True,0.8953373015873017,0.8977272727272727,0.9347826086956522,0.8571428571428571,88,participant
55,threshold,12,False,0.875,0.8777777777777778,0.9130434782608695,0.8409090909090909,90,participant
55,threshold,12,True,0.8988095238095237,0.8977272727272727,0.9130434782608695,0.8809523809523809,88,participant
55,threshold,14,False,0.8630952380952381,0.8666666666666667,0.8913043478260869,0.8409090909090909,90,participant
55,threshold,14,True,0.8869047619047619,0.8863636363636364,0.8913043478260869,0.8809523809523809,88,participant
56,threshold,0,False,0.5,0.5111111111111111,1.0,0.0,90,participant
56,threshold,0,True,0.5,0.5,1.0,0.0,80,participant
56,threshold,4,False,0.7767857142857143,0.7777777777777778,0.7608695652173914,0.7954545454545454,90,participant
56,threshold,4,True,0.7697420634920635,0.775,0.775,0.775,80,participant
56,threshold,8,False,0.7767857142857143,0.7777777777777778,0.7608695652173914,0.7954545454545454,90,participant
56,threshold,8,True,0.7697420634920635,0.775,0.775,0.775,80,participant
56,threshold,12,False,0.7782738095238096,0.7777777777777778,0.8043478260869565,0.75,90,participant
56,threshold,12,True,0.7911706349206349,0.7875,0.825,0.75,80,participant
56,threshold,14,False,0.7738095238095238,0.7777777777777778,0.8695652173913043,0.6818181818181818,90,participant
56,threshold,14,True,0.7996031746031748,0.8,0.9,0.7,80,participant
57,threshold,0,False,0.5,0.5111111111111111,0.045454545454545456,0.9565217391304348,90,participant
57,threshold,0,True,0.49603174603174605,0.5,0.045454545454545456,0.9545454545454546,88,participant
57,threshold,4,False,0.6026785714285715,0.6,0.5,0.6956521739130435,90,participant
57,threshold,4,True,0.5987103174603176,0.5909090909090909,0.5,0.6818181818181818,88,participant
57,threshold,8,False,0.6220238095238095,0.6222222222222222,0.6818181818181818,0.5652173913043478,90,participant
57,threshold,8,True,0.6220238095238095,0.625,0.6818181818181818,0.5681818181818182,88,participant
57,threshold,12,False,0.5937500000000001,0.6,0.6590909090909091,0.5434782608695652,90,participant
57,threshold,12,True,0.591765873015873,0.6022727272727273,0.6590909090909091,0.5454545454545454,88,participant
57,threshold,14,False,0.6190476190476191,0.6222222222222222,0.7272727272727273,0.5217391304347826,90,participant
57,threshold,14,True,0.617063492063492,0.625,0.7272727272727273,0.5227272727272727,88,participant
58,threshold,0,False,0.6339285714285714,0.6444444444444445,0.9130434782608695,0.36363636363636365,90,participant
58,threshold,0,True,0.6299603174603174,0.627906976744186,0.9047619047619048,0.36363636363636365,86,participant
58,threshold,4,False,0.7336309523809524,0.7444444444444445,0.8043478260869565,0.6818181818181818,90,participant
