subject,method,calibration_size,qc_sensitivity,primary_mean_test_run_balanced_accuracy,pooled_accuracy,fists_recall,feet_recall,trial_prediction_appearances,group_observational_unit
10,target_lda,8,True,0.6555555555555556,0.7428571428571429,0.8333333333333334,0.6470588235294118,70,participant
10,target_lda,12,False,0.6354166666666667,0.6555555555555556,0.6956521739130435,0.6136363636363636,90,participant
10,target_lda,12,True,0.626984126984127,0.7142857142857143,0.8055555555555556,0.6176470588235294,70,participant
10,target_lda,14,False,0.6592261904761905,0.6777777777777778,0.717391304347826,0.6363636363636364,90,participant
10,target_lda,14,True,0.6408730158730158,0.7285714285714285,0.8055555555555556,0.6470588235294118,70,participant
11,threshold,0,False,0.7023809523809524,0.7111111111111111,0.7272727272727273,0.6956521739130435,90,participant
11,threshold,0,True,0.6934523809523809,0.7045454545454546,0.7272727272727273,0.6818181818181818,88,participant
11,threshold,4,False,0.6711309523809524,0.6777777777777778,0.7954545454545454,0.5652173913043478,90,participant
11,threshold,4,True,0.6696428571428571,0.6818181818181818,0.7954545454545454,0.5681818181818182,88,participant
11,threshold,8,False,0.6800595238095238,0.6888888888888889,0.6590909090909091,0.717391304347826,90,participant
11,threshold,8,True,0.6741071428571429,0.6818181818181818,0.6590909090909091,0.7045454545454546,88,participant
11,threshold,12,False,0.6428571428571428,0.6555555555555556,0.75,0.5652173913043478,90,participant
11,threshold,12,True,0.6339285714285713,0.6477272727272727,0.75,0.5454545454545454,88,participant
11,threshold,14,False,0.6696428571428572,0.6777777777777778,0.6590909090909091,0.6956521739130435,90,participant
11,threshold,14,True,0.6622023809523809,0.6704545454545454,0.6590909090909091,0.6818181818181818,88,participant
11,target_lda,0,False,0.7023809523809524,0.7111111111111111,0.7272727272727273,0.6956521739130435,90,participant
11,target_lda,0,True,0.6934523809523809,0.7045454545454546,0.7272727272727273,0.6818181818181818,88,participant
11,target_lda,4,False,0.625,0.6222222222222222,0.8863636363636364,0.3695652173913043,90,participant
11,target_lda,4,True,0.6190476190476191,0.625,0.8863636363636364,0.36363636363636365,88,participant
11,target_lda,8,False,0.6517857142857143,0.6555555555555556,0.9090909090909091,0.41304347826086957,90,participant
11,target_lda,8,True,0.6502976190476191,0.6590909090909091,0.9090909090909091,0.4090909090909091,88,participant
11,target_lda,12,False,0.6517857142857143,0.6666666666666666,0.75,0.5869565217391305,90,participant
11,target_lda,12,True,0.6443452380952381,0.6590909090909091,0.75,0.5681818181818182,88,participant
11,target_lda,14,False,0.6160714285714286,0.6333333333333333,0.6818181818181818,0.5869565217391305,90,participant
11,target_lda,14,True,0.6086309523809523,0.625,0.6818181818181818,0.5681818181818182,88,participant
12,threshold,0,False,0.5476190476190476,0.5333333333333333,1.0,0.08695652173913043,90,participant
12,threshold,0,True,0.5555555555555555,0.5609756097560976,1.0,0.1,82,participant
12,threshold,4,False,0.7485119047619048,0.7444444444444445,0.9318181818181818,0.5652173913043478,90,participant
12,threshold,4,True,0.7524801587301587,0.7439024390243902,0.9285714285714286,0.55,82,participant
12,threshold,8,False,0.6785714285714285,0.6777777777777778,0.75,0.6086956521739131,90,participant
12,threshold,8,True,0.6741071428571429,0.6585365853658537,0.7380952380952381,0.575,82,participant
12,threshold,12,False,0.6800595238095238,0.6777777777777778,0.7727272727272727,0.5869565217391305,90,participant
12,threshold,12,True,0.6755952380952381,0.6585365853658537,0.7619047619047619,0.55,82,participant
12,threshold,14,False,0.6651785714285715,0.6666666666666666,0.7045454545454546,0.6304347826086957,90,participant
12,threshold,14,True,0.664186507936508,0.6463414634146342,0.6904761904761905,0.6,82,participant
12,target_lda,0,False,0.5476190476190476,0.5333333333333333,1.0,0.08695652173913043,90,participant
12,target_lda,0,True,0.5555555555555555,0.5609756097560976,1.0,0.1,82,participant
12,target_lda,4,False,0.4568452380952381,0.45555555555555555,0.2727272727272727,0.6304347826086957,90,participant
12,target_lda,4,True,0.43402777777777785,0.4268292682926829,0.2619047619047619,0.6,82,participant
12,target_lda,8,False,0.6175595238095238,0.6111111111111112,0.75,0.4782608695652174,90,participant
12,target_lda,8,True,0.6264880952380952,0.6097560975609756,0.7380952380952381,0.475,82,participant
